"V1","V2","V3","V4","V5","V6","V7","V8","V9"
631,620,604,536,594,600,691,605,"2"
552,553,615,604,631,592,552,643,"2"
608,560,579,663,552,557,567,598,"2"
551,607,625,562,578,607,546,606,"2"
625,595,571,605,605,607,622,627,"2"
633,621,597,611,649,515,610,568,"2"
585,684,586,632,622,539,593,518,"2"
565,569,591,607,650,556,596,592,"2"
631,650,569,642,582,595,610,627,"2"
587,577,603,577,608,570,603,555,"2"
574,631,621,652,581,590,602,612,"2"
643,614,686,586,567,627,609,565,"2"
582,635,576,616,644,568,542,593,"2"
602,615,586,621,595,593,598,611,"2"
624,650,548,616,539,596,639,579,"2"
598,627,588,602,562,613,594,591,"2"
607,589,623,641,580,570,628,641,"2"
572,625,602,614,581,587,602,565,"2"
597,610,611,617,590,635,573,573,"2"
607,598,621,677,652,559,620,619,"2"
612,571,602,603,630,597,593,621,"2"
621,590,603,617,624,605,553,605,"2"
602,625,619,589,592,640,596,600,"2"
571,551,609,616,572,613,604,584,"2"
606,593,614,555,597,607,602,564,"2"
590,594,619,652,590,606,595,583,"2"
626,601,593,574,548,539,618,623,"2"
633,594,610,633,666,590,600,626,"2"
566,613,586,658,622,643,575,590,"2"
636,616,573,621,623,633,606,616,"2"
547,598,625,590,638,629,623,589,"2"
639,572,615,562,629,566,605,578,"2"
584,650,574,625,606,608,578,631,"2"
582,622,610,605,563,639,605,624,"2"
599,554,607,548,623,586,575,541,"2"
554,621,625,613,605,574,595,666,"2"
545,639,606,610,653,620,593,641,"2"
560,591,537,591,593,599,565,599,"2"
621,588,573,626,648,614,609,602,"2"
636,600,607,563,573,596,551,620,"2"
633,570,547,605,601,609,616,607,"2"
604,595,565,671,667,587,544,726,"2"
550,590,555,554,611,600,575,607,"2"
583,625,645,613,606,591,627,637,"2"
600,627,629,657,635,586,595,591,"2"
624,607,562,656,637,624,618,650,"2"
638,615,591,594,622,605,629,576,"2"
575,593,604,563,569,610,635,595,"2"
609,585,552,590,600,620,551,573,"2"
595,612,640,610,622,638,621,586,"2"
624,587,580,571,597,600,615,613,"2"
593,557,599,652,611,615,634,593,"2"
593,559,572,565,605,652,626,655,"2"
589,563,606,609,621,616,591,556,"2"
625,556,587,612,668,600,578,611,"2"
596,605,619,602,631,624,591,604,"2"
571,619,526,561,598,588,587,612,"2"
686,592,615,586,592,555,611,690,"2"
663,579,631,605,612,609,583,596,"2"
566,606,541,598,610,541,627,608,"2"
609,603,573,594,593,605,640,642,"2"
562,579,581,568,611,567,613,614,"2"
552,591,613,587,629,557,604,586,"2"
586,594,600,653,603,613,573,582,"2"
581,589,619,641,607,633,646,617,"2"
645,620,600,624,623,586,560,603,"2"
594,619,591,603,563,605,586,574,"2"
607,630,562,648,613,629,621,558,"2"
558,591,591,580,591,623,578,627,"2"
561,589,569,610,605,648,619,624,"2"
562,566,615,609,620,622,605,593,"2"
614,623,600,566,610,588,584,606,"2"
600,612,621,628,605,609,606,610,"2"
570,582,599,625,567,559,614,566,"2"
626,566,624,637,564,550,628,631,"2"
592,603,628,554,604,607,609,620,"2"
580,639,607,583,567,582,561,576,"2"
595,569,581,551,597,608,642,639,"2"
572,638,573,605,606,612,643,637,"2"
600,598,633,546,619,603,640,657,"2"
591,624,609,609,596,657,539,605,"2"
616,593,615,604,608,605,597,561,"2"
664,607,581,571,638,600,649,557,"2"
594,618,578,552,647,625,529,575,"2"
578,625,588,651,591,640,558,560,"2"
609,594,574,550,579,658,596,575,"2"
609,591,581,599,612,580,569,535,"2"
654,588,631,586,601,608,604,646,"2"
665,632,613,570,620,536,615,617,"2"
584,577,589,647,560,548,628,657,"2"
574,620,678,606,635,613,562,654,"2"
555,588,544,610,575,583,603,563,"2"
565,632,605,595,591,599,567,564,"2"
537,624,596,638,597,565,606,634,"2"
619,610,573,636,582,578,599,574,"2"
632,636,640,620,572,550,600,660,"2"
620,620,601,581,552,589,627,614,"2"
632,607,623,632,640,553,583,579,"2"
534,569,630,604,581,633,629,608,"2"
631,547,619,615,616,607,633,632,"2"
609,609,547,588,593,588,629,577,"2"
595,562,514,618,591,625,638,602,"2"
576,633,605,606,539,535,645,539,"2"
643,599,548,581,595,604,572,621,"2"
661,595,644,596,579,654,612,601,"2"
647,618,665,599,587,549,562,538,"2"
543,531,535,594,555,612,650,631,"2"
569,612,609,601,605,619,610,589,"2"
598,576,605,605,564,598,613,604,"2"
611,599,609,579,625,628,614,616,"2"
686,584,601,600,604,557,594,632,"2"
645,588,554,615,654,625,632,559,"2"
598,556,577,573,550,594,596,559,"2"
601,586,645,590,611,606,569,622,"2"
610,580,611,616,610,556,671,658,"2"
551,551,569,622,576,560,668,619,"2"
626,615,608,569,569,618,662,589,"2"
581,578,584,613,618,630,602,619,"2"
610,640,593,612,616,607,610,617,"2"
620,595,611,614,585,605,558,628,"2"
579,630,595,596,599,634,591,611,"2"
612,591,598,542,583,601,609,576,"2"
612,564,605,578,552,570,616,622,"2"
606,591,615,590,604,630,616,601,"2"
598,593,609,613,631,612,620,620,"2"
567,611,561,580,596,579,612,586,"2"
589,531,652,566,594,621,607,602,"2"
629,614,662,637,594,609,622,607,"2"
581,556,604,667,599,641,635,631,"2"
598,679,602,598,637,622,567,621,"2"
656,619,641,577,565,611,583,667,"2"
592,621,629,570,590,588,598,620,"2"
595,597,586,613,592,571,600,600,"2"
577,620,608,583,618,633,630,564,"2"
610,594,659,614,592,597,565,634,"2"
623,555,627,568,598,546,570,622,"2"
629,629,590,666,573,598,610,626,"2"
637,612,625,635,570,614,617,633,"2"
578,557,606,585,639,582,601,578,"2"
577,617,643,536,628,597,606,624,"2"
571,611,621,570,649,622,605,585,"2"
620,604,599,618,553,624,630,595,"2"
609,604,595,629,656,588,550,580,"2"
592,585,605,561,566,618,578,628,"2"
654,620,600,630,572,599,594,591,"2"
576,630,601,646,548,602,587,548,"2"
638,612,589,595,603,574,603,626,"2"
571,596,567,688,632,557,645,643,"2"
617,585,628,599,584,598,589,561,"2"
608,544,565,581,623,607,584,635,"2"
561,629,607,628,619,660,609,590,"2"
614,553,629,587,558,596,592,607,"2"
614,617,614,623,557,542,596,576,"2"
614,532,581,607,623,570,623,632,"2"
607,581,586,649,646,604,648,534,"2"
602,570,606,594,627,592,621,597,"2"
560,593,579,567,583,595,561,553,"2"
657,590,588,571,600,578,592,637,"2"
582,592,611,587,620,680,610,582,"2"
564,597,574,591,641,586,623,633,"2"
609,591,636,606,610,620,632,614,"2"
662,592,636,598,575,644,622,631,"2"
584,613,569,615,591,619,545,575,"2"
612,580,638,626,598,606,612,571,"2"
646,638,604,629,559,561,614,589,"2"
657,610,610,650,588,634,640,554,"2"
632,605,562,625,570,587,568,639,"2"
667,581,676,641,530,607,597,615,"2"
594,596,612,570,571,558,637,625,"2"
576,571,598,614,605,540,593,613,"2"
554,539,576,611,625,639,635,637,"2"
589,630,615,630,534,582,622,646,"2"
596,605,634,576,614,636,588,621,"2"
589,593,593,634,516,616,594,601,"2"
592,573,562,566,645,570,620,572,"2"
642,622,660,631,622,576,653,623,"2"
626,623,612,601,590,641,615,621,"2"
588,575,612,592,598,587,630,567,"2"
589,578,637,627,633,618,599,594,"2"
543,600,583,625,639,611,614,639,"2"
537,603,604,625,569,569,579,657,"2"
558,651,601,544,591,640,609,562,"2"
572,575,600,590,566,604,588,590,"2"
638,652,580,573,598,630,594,590,"2"
630,602,582,594,595,585,617,636,"2"
587,640,585,641,645,580,603,573,"2"
625,651,585,612,587,647,607,578,"2"
651,661,590,581,560,560,577,628,"2"
598,597,632,585,609,602,598,636,"2"
619,627,583,626,602,591,634,633,"2"
618,629,575,610,573,613,586,623,"2"
600,565,616,576,575,591,682,637,"2"
600,623,612,570,603,568,573,611,"2"
644,609,582,551,605,647,585,621,"2"
619,602,612,572,625,537,609,620,"2"
598,620,638,637,645,564,630,565,"2"
610,579,645,586,611,567,607,618,"2"
674,630,586,658,665,625,538,561,"2"
580,597,578,590,613,601,602,611,"2"
593,632,632,580,594,596,638,606,"2"
633,647,502,575,639,608,573,611,"2"
685,614,591,602,562,605,597,664,"2"
624,580,598,613,559,628,571,562,"2"
604,608,587,565,575,586,638,548,"2"
550,582,596,560,562,604,564,548,"2"
553,600,590,594,632,623,570,549,"2"
619,572,542,583,593,649,583,626,"2"
589,647,654,594,616,663,570,596,"2"
605,609,625,622,618,619,609,624,"2"
624,598,579,573,533,601,582,602,"2"
546,648,653,630,574,525,542,586,"2"
582,622,631,546,656,648,575,611,"2"
603,633,630,579,666,565,582,591,"2"
630,560,566,573,575,579,608,501,"2"
599,592,588,623,644,632,607,570,"2"
639,557,599,668,632,598,650,567,"2"
600,588,635,575,628,614,613,575,"2"
597,645,608,592,592,630,654,641,"2"
610,626,565,625,607,603,581,545,"2"
590,604,582,554,604,598,572,584,"2"
593,632,553,556,614,567,633,642,"2"
626,583,588,629,608,630,574,580,"2"
597,561,578,613,620,608,615,647,"2"
587,565,591,626,605,566,594,588,"2"
630,584,592,573,598,621,637,593,"2"
561,607,617,604,571,659,595,648,"2"
551,610,562,612,611,609,594,632,"2"
594,631,575,614,591,540,558,564,"2"
552,647,579,527,613,632,633,610,"2"
554,530,563,599,616,632,619,569,"2"
567,617,640,550,587,583,570,566,"2"
588,569,630,614,607,596,597,662,"2"
578,629,615,622,627,603,594,586,"2"
643,520,552,606,626,634,628,623,"2"
632,604,539,611,601,536,638,574,"2"
591,574,568,619,640,649,617,596,"2"
606,562,610,644,588,585,607,578,"2"
576,645,630,633,623,610,630,572,"2"
618,563,536,601,597,641,566,613,"2"
565,564,622,553,538,583,564,599,"2"
652,556,681,614,599,593,555,573,"2"
590,604,543,555,620,539,590,579,"2"
609,595,605,596,564,548,568,600,"2"
587,594,644,608,569,589,537,592,"2"
626,590,621,581,572,644,636,652,"2"
586,602,591,587,543,593,548,627,"2"
616,554,598,568,580,630,636,603,"2"
597,584,570,620,566,544,610,518,"2"
605,579,599,583,555,616,576,578,"2"
608,627,602,545,610,550,599,633,"2"
552,553,603,577,585,586,550,616,"2"
603,585,615,603,623,627,638,581,"2"
613,602,604,625,555,559,664,594,"2"
612,606,583,608,645,641,652,635,"2"
582,531,565,577,607,594,595,558,"2"
593,591,596,591,616,588,615,563,"2"
589,556,546,632,587,603,611,571,"2"
564,630,634,602,630,618,607,598,"2"
574,610,586,592,549,641,630,584,"2"
556,626,619,579,589,607,604,601,"2"
543,680,616,606,627,546,612,674,"2"
585,590,597,609,576,558,547,579,"2"
597,588,594,628,569,584,584,617,"2"
600,585,646,542,630,551,580,603,"2"
639,602,570,566,591,587,603,571,"2"
579,578,589,603,601,618,579,619,"2"
608,609,593,577,578,586,561,595,"2"
616,590,547,580,657,582,599,559,"2"
579,604,599,580,643,556,552,618,"2"
580,576,598,592,573,623,587,560,"2"
580,619,655,582,617,536,635,552,"2"
550,557,574,575,579,571,556,571,"2"
601,654,604,614,643,588,556,577,"2"
624,598,614,617,579,586,593,577,"2"
627,598,598,614,578,578,595,656,"2"
614,624,638,615,586,566,545,564,"2"
561,574,554,601,535,573,559,569,"2"
580,622,619,618,585,598,580,572,"2"
572,579,640,638,533,578,594,531,"2"
596,601,579,648,630,575,553,570,"2"
623,572,552,579,602,577,526,600,"2"
596,573,604,566,598,575,624,568,"2"
655,600,633,652,640,578,573,623,"2"
617,582,618,552,583,605,651,556,"2"
590,606,667,540,608,632,610,561,"2"
596,630,576,598,590,584,626,634,"2"
633,557,602,605,574,558,577,582,"2"
569,604,522,613,560,578,647,592,"2"
605,588,595,575,570,572,607,576,"2"
601,638,561,570,641,629,601,598,"2"
623,587,640,593,576,673,629,512,"2"
586,620,643,597,554,589,656,610,"2"
626,584,603,582,553,574,587,616,"2"
616,550,598,558,645,548,656,551,"2"
560,616,614,533,620,632,617,628,"2"
578,576,602,563,574,585,615,635,"2"
603,668,625,589,623,589,603,556,"2"
670,587,593,641,606,568,606,624,"2"
587,565,549,585,595,614,633,573,"2"
588,592,628,596,590,500,537,636,"2"
591,586,612,583,621,615,589,635,"2"
649,557,581,628,567,606,573,596,"2"
560,578,638,579,623,597,564,648,"2"
620,615,609,587,600,597,565,594,"2"
561,608,634,605,588,616,569,672,"2"
571,596,589,603,624,543,581,615,"2"
521,569,521,587,631,622,604,604,"2"
637,622,592,618,586,637,645,613,"2"
597,550,652,627,592,578,641,628,"2"
658,609,645,602,638,580,596,615,"2"
606,590,599,608,593,613,594,600,"2"
632,599,527,570,597,583,526,592,"2"
621,569,586,581,633,623,572,632,"2"
626,611,622,573,627,616,601,556,"2"
609,553,648,629,578,580,591,633,"2"
583,628,567,631,619,591,595,604,"2"
573,609,573,558,627,601,609,595,"2"
563,582,595,584,556,591,586,601,"2"
583,611,632,584,595,638,572,619,"2"
596,634,547,597,553,619,550,603,"2"
605,608,587,586,587,557,616,611,"2"
560,584,678,604,614,598,634,586,"2"
639,574,573,624,633,608,560,624,"2"
530,662,624,616,581,631,651,545,"2"
619,593,673,626,652,568,664,560,"2"
602,614,595,611,673,635,623,601,"2"
586,574,572,627,598,610,645,585,"2"
589,543,574,582,620,596,549,590,"2"
627,572,656,649,629,681,581,610,"2"
635,571,583,549,637,609,602,575,"2"
567,617,596,648,544,615,584,588,"2"
512,632,646,619,582,542,602,641,"2"
553,596,518,546,594,602,591,544,"2"
579,584,584,658,599,608,617,602,"2"
598,625,622,542,584,562,605,599,"2"
608,663,566,599,571,599,630,561,"2"
636,652,646,572,586,608,563,607,"2"
610,620,625,622,583,591,656,550,"2"
615,579,571,648,654,618,605,591,"2"
616,585,610,594,572,613,593,596,"2"
631,584,610,586,623,612,581,573,"2"
598,568,616,590,532,617,647,590,"2"
599,579,581,586,634,554,560,594,"2"
570,664,684,580,559,587,613,613,"2"
569,569,628,616,617,582,550,587,"2"
563,602,542,580,561,566,646,649,"2"
604,627,627,585,594,601,608,573,"2"
599,643,601,586,566,612,624,634,"2"
600,613,558,605,568,633,648,590,"2"
589,575,588,596,627,608,628,605,"2"
576,652,579,655,626,582,576,603,"2"
628,670,662,606,551,584,667,568,"2"
616,598,561,601,634,558,548,601,"2"
557,575,619,594,597,556,624,611,"2"
592,613,601,576,568,581,610,587,"2"
619,625,540,584,627,635,579,591,"2"
600,592,537,612,647,577,621,625,"2"
610,568,585,601,616,560,622,655,"2"
597,584,598,610,600,642,581,631,"2"
597,621,632,579,609,614,615,665,"2"
602,587,575,607,585,606,572,599,"2"
568,667,594,613,664,596,568,596,"2"
559,581,532,589,613,598,613,612,"2"
626,638,566,542,614,660,636,616,"2"
615,571,595,571,607,566,600,626,"2"
555,587,584,558,592,583,641,628,"2"
579,620,600,609,681,671,611,579,"2"
595,590,614,634,572,597,589,617,"2"
562,574,631,644,554,609,609,606,"2"
658,557,624,582,661,573,610,582,"2"
597,625,566,625,614,615,599,640,"2"
588,554,610,646,638,589,591,575,"2"
567,651,610,547,593,595,571,638,"2"
588,611,536,532,607,575,614,593,"2"
611,588,594,542,596,584,606,559,"2"
644,644,655,579,589,602,567,655,"2"
667,574,640,600,600,607,573,563,"2"
573,559,577,609,607,598,604,597,"2"
620,655,596,624,636,607,617,552,"2"
615,608,551,635,620,596,564,552,"2"
643,567,571,598,575,620,604,631,"2"
637,632,559,605,619,595,597,585,"2"
585,608,619,624,625,642,631,580,"2"
601,615,601,529,560,609,637,593,"2"
605,583,623,644,597,616,608,575,"2"
655,612,650,622,592,611,601,605,"2"
601,613,596,587,617,560,615,574,"2"
585,533,615,606,608,583,602,598,"2"
619,638,601,634,637,617,567,618,"2"
640,610,626,651,572,602,625,600,"2"
574,613,569,580,612,569,622,576,"2"
599,616,585,590,610,567,606,580,"2"
629,598,568,627,580,597,653,598,"2"
622,596,591,588,580,582,608,605,"2"
608,625,595,623,596,568,613,566,"2"
554,611,630,663,601,581,586,603,"2"
578,612,576,613,578,631,563,590,"2"
588,582,619,585,607,576,652,601,"2"
537,654,592,647,626,643,635,653,"2"
550,587,606,587,659,576,573,570,"2"
562,648,585,577,589,578,647,621,"2"
630,598,656,577,611,612,631,605,"2"
628,605,623,598,580,602,628,556,"2"
569,600,578,591,631,580,662,615,"2"
588,601,604,568,579,626,588,578,"2"
597,560,587,616,617,590,636,576,"2"
571,629,621,607,620,597,609,650,"2"
611,596,583,615,596,637,593,632,"2"
592,584,613,631,613,624,582,559,"2"
597,608,596,609,642,566,611,606,"2"
613,579,591,610,606,615,638,626,"2"
578,606,589,602,596,658,621,639,"2"
627,614,578,607,609,649,586,640,"2"
607,608,601,643,579,633,608,611,"2"
630,563,626,618,606,597,584,599,"2"
617,613,619,630,606,576,575,564,"2"
605,603,605,572,609,598,676,646,"2"
616,613,587,601,576,609,602,588,"2"
566,572,559,610,621,557,674,657,"2"
608,636,589,541,594,609,502,643,"2"
572,624,543,617,576,623,638,596,"2"
568,601,607,613,539,598,622,571,"2"
642,607,628,582,618,580,617,572,"2"
579,602,621,662,625,619,565,604,"2"
588,579,592,576,561,576,585,623,"2"
600,572,556,637,595,542,611,566,"2"
566,605,571,605,619,634,608,605,"2"
579,606,606,571,617,576,669,603,"2"
573,603,643,656,566,593,562,628,"2"
613,548,631,619,567,581,617,630,"2"
632,554,635,548,602,514,606,575,"2"
597,593,607,672,629,643,615,583,"2"
586,598,574,666,583,616,601,628,"2"
638,662,570,585,583,626,668,583,"2"
618,604,603,602,644,633,599,565,"2"
619,579,632,601,621,612,562,614,"2"
647,586,559,599,591,620,626,633,"2"
607,603,592,608,572,601,566,595,"2"
651,656,615,592,587,563,589,593,"2"
580,605,613,610,626,567,575,622,"2"
546,603,601,561,640,610,526,572,"2"
579,618,596,584,655,618,666,587,"2"
581,564,565,615,564,629,631,555,"2"
586,566,544,681,614,623,610,609,"2"
532,623,593,658,609,602,622,587,"2"
600,627,559,610,639,591,597,603,"2"
634,639,568,601,604,577,644,624,"2"
573,606,570,644,609,565,653,596,"2"
587,571,564,625,545,619,623,589,"2"
586,627,625,624,611,585,557,601,"2"
619,585,629,654,609,548,575,640,"2"
656,547,550,557,613,580,584,616,"2"
594,520,604,615,641,612,600,601,"2"
602,638,553,560,576,629,552,636,"2"
603,614,628,584,604,575,558,632,"2"
563,667,556,556,622,601,597,595,"2"
631,607,544,633,598,577,645,545,"2"
594,576,580,651,620,551,530,635,"2"
597,589,601,634,617,603,633,637,"2"
535,609,567,612,628,582,573,612,"2"
596,563,604,631,628,600,580,661,"2"
575,575,566,648,599,621,541,641,"2"
598,627,607,625,600,578,589,650,"2"
597,568,540,593,643,555,596,583,"2"
590,606,587,617,568,575,592,619,"2"
623,619,601,614,581,585,559,574,"2"
531,560,593,569,609,569,625,628,"2"
596,565,626,631,585,616,556,617,"2"
590,607,628,626,639,575,576,577,"2"
618,625,625,634,607,598,548,607,"2"
595,565,548,589,561,572,600,596,"2"
585,580,590,572,581,591,598,619,"2"
596,631,602,579,578,680,563,614,"2"
590,578,602,596,618,601,598,597,"2"
590,614,559,554,587,612,639,566,"2"
606,638,609,609,594,626,610,588,"2"
631,581,568,562,549,631,599,670,"2"
617,583,610,562,555,568,625,656,"2"
616,618,582,577,538,594,583,610,"2"
616,617,621,593,568,577,629,567,"2"
628,662,580,602,579,546,571,594,"2"
653,635,641,593,634,618,571,583,"2"
594,600,630,623,608,607,628,598,"2"
597,623,595,543,596,520,546,624,"2"
661,595,564,614,619,630,581,682,"2"
574,622,553,623,632,596,627,570,"2"
601,592,556,575,615,630,555,573,"2"
581,565,595,638,610,554,594,576,"2"
578,674,600,591,584,611,589,583,"2"
578,626,582,543,633,624,610,582,"2"
614,575,588,607,596,621,561,623,"2"
668,621,609,617,580,616,623,607,"2"
629,593,576,671,595,602,580,597,"2"
644,609,644,572,595,636,621,548,"2"
529,602,640,608,614,565,552,574,"2"
574,622,611,572,567,628,566,675,"2"
570,622,605,557,570,624,587,640,"2"
596,574,564,605,561,608,603,569,"2"
578,593,639,579,590,629,587,666,"2"
563,626,632,558,630,551,607,593,"2"
573,624,597,660,579,665,669,625,"2"
596,588,626,571,575,593,606,590,"2"
590,570,623,596,583,623,574,603,"2"
572,599,642,604,659,655,617,625,"2"
598,662,581,589,598,615,614,587,"2"
650,619,577,616,651,613,645,598,"2"
617,577,580,645,562,597,618,598,"2"
641,557,564,682,603,571,642,564,"2"
616,588,590,648,586,550,605,562,"2"
581,593,569,597,639,631,600,624,"2"
573,589,597,635,584,607,576,611,"2"
601,607,581,565,606,567,615,608,"2"
599,621,607,596,586,613,636,603,"2"
611,623,617,600,628,578,614,636,"2"
608,620,637,606,591,539,616,634,"2"
562,629,623,635,644,620,576,601,"2"
625,559,580,663,607,594,604,569,"2"
598,568,546,623,506,602,584,625,"2"
659,584,579,550,624,653,625,557,"2"
585,634,627,602,619,528,602,590,"2"
611,570,547,605,590,631,646,593,"2"
556,582,584,565,571,595,638,615,"2"
612,558,614,594,618,639,580,617,"2"
586,612,572,584,602,556,564,626,"2"
626,594,578,547,640,593,587,630,"2"
660,579,569,628,581,635,589,601,"2"
559,589,586,600,614,614,580,664,"2"
600,613,584,596,585,607,608,590,"2"
581,560,667,589,588,633,538,575,"2"
571,539,577,618,614,545,612,635,"2"
605,579,575,606,644,595,598,669,"2"
661,589,583,596,635,559,580,564,"2"
624,576,567,669,576,635,595,578,"2"
579,578,609,593,622,587,564,642,"2"
593,625,601,602,640,580,633,614,"2"
569,631,658,598,600,661,579,638,"2"
584,692,567,607,600,575,650,583,"2"
587,572,607,582,630,587,549,615,"2"
611,584,608,606,575,567,614,590,"2"
633,582,635,617,585,631,575,575,"2"
626,602,613,619,608,592,578,671,"2"
585,611,584,627,575,612,638,567,"2"
602,633,633,542,636,600,568,641,"2"
596,616,604,562,617,584,621,569,"2"
612,572,589,594,555,584,578,596,"2"
580,611,577,568,593,606,532,634,"2"
616,603,591,599,592,603,609,650,"2"
630,601,589,614,602,593,654,610,"2"
577,654,643,582,578,630,599,631,"2"
545,589,587,578,571,669,568,574,"2"
580,561,564,593,623,611,595,571,"2"
573,631,662,583,605,582,591,568,"2"
623,573,574,569,576,549,579,636,"2"
634,619,613,593,610,587,569,635,"2"
609,564,591,570,527,606,590,530,"2"
586,639,638,622,523,611,588,597,"2"
599,628,638,616,617,601,630,584,"2"
597,593,621,569,639,556,651,626,"2"
630,642,613,625,594,595,598,562,"2"
602,597,634,571,613,589,554,558,"2"
636,599,668,571,622,651,613,595,"2"
652,578,634,589,618,598,577,648,"2"
618,615,618,597,599,656,627,634,"2"
543,610,631,587,629,620,662,638,"2"
570,593,556,649,551,612,585,630,"2"
581,642,617,607,614,617,591,618,"2"
619,601,586,567,589,570,576,605,"2"
532,581,571,597,563,611,628,618,"2"
561,605,629,605,623,554,596,549,"2"
559,603,582,596,593,638,591,589,"2"
587,593,618,568,575,575,613,555,"2"
603,600,641,634,660,605,591,614,"2"
596,623,633,648,641,577,678,598,"2"
573,631,621,549,641,593,579,618,"2"
594,610,591,554,571,581,533,584,"2"
551,607,567,662,582,641,598,594,"2"
590,629,627,655,587,610,581,590,"2"
581,655,578,608,592,607,593,659,"2"
619,602,632,597,617,599,584,581,"2"
633,600,552,601,613,644,606,606,"2"
555,653,599,623,576,580,576,569,"2"
604,578,605,650,614,614,552,617,"2"
615,595,627,640,622,590,567,627,"2"
612,630,643,588,583,608,525,608,"2"
609,650,640,609,591,605,587,604,"2"
623,648,617,533,637,570,578,594,"2"
623,594,606,560,597,609,571,645,"2"
652,569,597,596,569,590,632,619,"2"
663,536,610,614,618,620,598,673,"2"
563,605,621,641,623,592,582,645,"2"
593,608,599,613,647,586,618,620,"2"
611,661,659,586,618,583,572,563,"2"
556,608,575,575,597,605,531,604,"2"
550,553,582,646,641,546,602,611,"2"
615,569,622,621,661,656,563,598,"2"
641,572,650,595,582,612,599,582,"2"
585,538,638,626,600,596,601,589,"2"
581,570,598,623,555,585,641,623,"2"
627,612,580,564,616,597,538,587,"2"
608,547,627,575,554,622,595,610,"2"
650,596,610,590,572,636,589,618,"2"
581,614,564,608,580,630,591,577,"2"
600,590,654,616,574,592,595,610,"2"
580,599,579,609,590,618,598,594,"2"
612,557,568,565,602,576,613,532,"2"
593,557,575,605,588,562,643,640,"2"
579,640,608,564,623,591,605,610,"2"
594,615,612,613,547,582,661,569,"2"
617,571,598,581,668,583,571,628,"2"
659,589,576,614,595,573,580,596,"2"
697,635,594,587,620,563,585,561,"2"
597,628,589,656,629,619,583,656,"2"
640,590,603,585,586,582,586,576,"2"
593,604,584,614,588,586,599,568,"2"
610,603,610,589,605,570,628,559,"2"
565,560,643,600,599,608,589,605,"2"
605,644,618,594,593,582,611,606,"2"
604,635,590,587,589,572,649,553,"2"
604,571,589,506,550,655,630,573,"2"
579,649,599,581,578,575,597,581,"2"
572,602,644,639,651,537,640,638,"2"
580,632,579,607,578,574,564,576,"2"
649,602,625,626,633,570,575,595,"2"
591,538,638,583,628,618,581,620,"2"
596,588,608,640,658,527,586,600,"2"
623,573,655,607,558,650,580,597,"2"
622,568,642,604,570,601,581,589,"2"
572,570,595,618,612,574,575,620,"2"
613,588,599,647,592,588,642,630,"2"
573,551,627,606,618,607,587,625,"2"
635,622,564,590,606,586,551,590,"2"
621,593,575,596,611,584,637,611,"2"
567,583,556,585,550,626,621,591,"2"
571,645,587,588,626,565,571,569,"2"
568,590,616,605,607,608,573,546,"2"
582,583,575,641,633,581,545,628,"2"
583,654,623,675,567,619,591,577,"2"
573,626,638,578,550,584,566,556,"2"
573,576,586,569,563,638,608,597,"2"
608,620,589,596,567,612,540,596,"2"
587,597,594,596,543,642,602,547,"2"
583,599,620,590,642,583,595,593,"2"
588,593,598,598,554,630,570,579,"2"
622,646,593,595,597,582,587,602,"2"
616,637,633,550,593,634,581,585,"2"
647,560,595,608,613,570,564,583,"2"
614,639,587,616,608,624,632,566,"2"
652,654,597,666,575,579,604,615,"2"
678,585,541,599,609,628,600,641,"2"
551,602,583,593,584,630,615,546,"2"
597,618,670,637,589,599,623,613,"2"
566,602,627,637,586,599,574,660,"2"
608,592,591,578,580,642,614,569,"2"
