"V1","V2","V3","V4","V5","V6","V7","V8","V9"
341,788,545,545,649,665,467,602,"2"
572,637,572,642,375,487,664,549,"2"
421,663,554,639,608,618,600,680,"2"
443,696,628,558,525,623,666,647,"2"
619,438,657,750,607,460,625,485,"2"
635,619,581,540,614,477,539,612,"2"
557,624,702,682,665,521,714,512,"2"
596,738,699,572,641,557,470,616,"2"
585,467,733,731,624,574,725,711,"2"
697,588,649,791,577,487,639,493,"2"
542,634,637,467,637,532,470,768,"2"
600,544,667,517,557,597,635,572,"2"
508,542,668,602,708,413,582,718,"2"
713,580,665,533,522,558,703,448,"2"
679,506,506,653,791,667,597,662,"2"
562,591,678,555,494,692,681,593,"2"
559,578,503,577,613,658,537,767,"2"
714,609,672,632,645,585,779,745,"2"
606,621,586,603,679,485,605,827,"2"
612,620,627,465,636,657,396,558,"2"
484,692,558,673,551,597,697,573,"2"
432,630,504,599,607,662,701,508,"2"
658,590,583,577,633,640,675,654,"2"
739,544,628,665,590,692,690,586,"2"
606,489,662,613,643,698,512,613,"2"
442,509,608,612,764,675,559,572,"2"
591,803,611,673,656,416,866,480,"2"
696,698,543,730,556,645,508,768,"2"
671,775,522,482,586,734,521,460,"2"
735,608,628,588,591,677,744,720,"2"
611,666,655,585,525,607,611,626,"2"
572,568,619,706,561,520,500,631,"2"
460,878,660,550,643,552,594,587,"2"
616,530,785,567,501,713,554,666,"2"
756,616,593,510,667,646,536,768,"2"
641,597,661,568,653,782,464,452,"2"
616,666,671,425,620,538,543,699,"2"
671,523,570,546,558,589,751,682,"2"
597,502,770,603,606,485,735,636,"2"
704,598,622,544,615,534,535,695,"2"
591,569,704,572,648,512,560,586,"2"
581,766,609,688,751,500,650,450,"2"
657,715,609,559,522,594,506,504,"2"
713,595,595,533,505,753,607,569,"2"
726,627,460,529,585,385,519,546,"2"
634,693,749,607,539,748,649,580,"2"
522,512,397,599,776,542,634,517,"2"
571,547,699,678,623,581,500,679,"2"
553,610,538,475,678,573,476,630,"2"
461,675,569,552,734,665,665,557,"2"
613,475,620,470,532,563,615,715,"2"
506,516,599,600,551,643,526,466,"2"
532,640,552,565,618,488,528,653,"2"
565,647,515,589,631,665,713,484,"2"
519,636,579,546,429,748,543,552,"2"
795,587,551,614,425,667,611,645,"2"
712,583,535,567,526,435,617,631,"2"
672,820,628,706,535,443,478,546,"2"
572,582,519,650,724,705,551,526,"2"
667,586,543,692,569,614,546,613,"2"
556,651,529,672,602,695,543,581,"2"
671,612,561,552,477,541,407,629,"2"
518,673,545,685,685,511,599,539,"2"
553,706,575,691,623,736,596,650,"2"
643,556,649,650,437,511,711,607,"2"
501,477,553,622,447,468,443,470,"2"
590,574,753,534,651,647,560,525,"2"
536,592,519,526,659,590,732,510,"2"
637,512,547,543,575,551,608,623,"2"
728,642,604,668,487,633,733,822,"2"
422,535,542,594,569,453,581,588,"2"
496,580,542,584,613,613,498,730,"2"
660,575,569,553,684,611,656,703,"2"
564,504,547,455,603,480,456,644,"2"
741,653,653,485,530,371,657,684,"2"
584,355,559,497,733,744,494,562,"2"
816,617,479,803,713,607,669,664,"2"
584,786,712,627,627,703,474,613,"2"
584,617,696,634,549,552,666,673,"2"
690,472,666,756,441,394,502,634,"2"
660,577,558,542,601,606,562,619,"2"
704,483,700,544,522,556,518,737,"2"
528,892,556,757,462,613,637,596,"2"
620,710,671,609,650,533,401,448,"2"
569,574,692,499,512,410,696,635,"2"
627,663,570,423,599,604,527,534,"2"
623,768,670,687,839,591,538,609,"2"
694,590,609,607,687,593,758,490,"2"
556,509,715,705,675,483,692,606,"2"
746,476,509,667,708,504,663,649,"2"
659,678,540,569,623,534,634,637,"2"
576,506,536,534,465,564,545,556,"2"
580,596,549,531,623,504,648,743,"2"
667,621,632,582,617,613,598,596,"2"
447,524,389,564,571,584,525,590,"2"
536,565,456,710,562,677,468,925,"2"
425,756,640,694,693,641,642,646,"2"
742,540,678,520,567,682,428,622,"2"
684,499,572,602,709,546,592,397,"2"
765,698,556,606,603,651,713,575,"2"
633,631,516,686,640,681,532,523,"2"
609,564,741,460,665,643,647,621,"2"
545,667,718,577,423,729,527,734,"2"
538,493,523,662,517,655,614,600,"2"
579,533,697,621,639,631,726,670,"2"
658,592,582,449,789,606,582,705,"2"
612,646,379,604,617,452,627,565,"2"
743,474,306,593,754,575,597,576,"2"
779,463,638,683,477,805,612,815,"2"
427,604,686,460,467,661,550,620,"2"
690,620,662,504,542,537,675,566,"2"
658,596,494,906,608,477,566,570,"2"
746,555,598,531,603,650,653,676,"2"
559,607,745,667,605,793,602,769,"2"
675,747,598,738,678,625,617,527,"2"
659,437,507,586,659,443,642,576,"2"
595,485,594,593,601,631,467,609,"2"
629,631,596,591,518,676,709,489,"2"
668,524,644,661,529,576,656,595,"2"
539,754,568,538,589,574,658,660,"2"
546,598,585,683,650,709,636,444,"2"
679,574,539,656,636,595,588,600,"2"
675,390,777,673,728,593,705,491,"2"
622,599,519,551,438,727,389,493,"2"
597,524,654,542,717,496,611,697,"2"
450,654,671,658,708,796,499,485,"2"
468,671,744,529,503,617,494,558,"2"
620,510,635,577,707,618,633,572,"2"
536,687,501,570,604,485,523,378,"2"
510,553,623,474,652,636,777,618,"2"
486,669,472,673,474,558,575,601,"2"
549,518,596,821,850,554,661,570,"2"
399,523,404,554,668,502,641,535,"2"
754,530,512,545,544,610,632,537,"2"
588,683,873,656,533,637,782,714,"2"
592,502,602,584,654,635,713,643,"2"
610,655,533,577,660,622,478,633,"2"
448,613,411,584,518,656,670,491,"2"
610,694,461,566,482,495,511,609,"2"
717,677,497,660,587,609,635,532,"2"
601,639,639,614,554,699,670,481,"2"
515,525,444,448,688,387,522,648,"2"
510,623,664,601,743,589,689,595,"2"
676,460,690,700,704,583,426,619,"2"
580,600,394,455,646,575,545,580,"2"
483,610,654,494,547,620,682,555,"2"
625,623,524,483,591,620,535,627,"2"
559,432,501,701,468,564,589,765,"2"
609,755,474,727,557,552,484,607,"2"
646,465,646,565,549,361,597,769,"2"
522,603,458,470,531,489,500,528,"2"
531,727,608,689,675,623,623,591,"2"
439,513,531,722,513,548,513,577,"2"
799,649,777,669,444,560,691,788,"2"
602,534,598,744,703,659,520,574,"2"
573,636,537,644,520,516,610,513,"2"
641,681,741,542,646,696,528,768,"2"
390,525,614,604,380,839,737,531,"2"
616,876,374,610,652,671,480,611,"2"
501,640,367,550,504,684,647,753,"2"
724,711,387,643,486,486,561,723,"2"
416,579,525,348,544,531,571,459,"2"
624,711,566,641,643,909,703,441,"2"
730,623,515,678,490,634,631,565,"2"
530,530,761,640,615,470,752,600,"2"
657,530,684,438,686,542,421,587,"2"
638,516,558,592,629,807,641,617,"2"
593,322,625,422,593,563,521,516,"2"
568,666,640,430,464,484,526,617,"2"
493,473,507,472,505,625,604,757,"2"
469,604,750,650,674,564,550,646,"2"
617,729,566,657,617,472,747,742,"2"
606,613,703,573,549,549,513,604,"2"
588,779,538,606,519,544,558,778,"2"
690,504,488,498,667,473,593,778,"2"
629,683,546,613,598,690,662,654,"2"
728,712,637,585,704,337,574,574,"2"
435,481,444,435,655,611,566,687,"2"
548,605,581,499,466,733,567,536,"2"
655,777,509,394,691,676,614,489,"2"
613,543,500,589,605,363,483,563,"2"
648,650,555,407,565,482,616,676,"2"
678,588,704,561,512,676,565,668,"2"
719,480,507,554,656,586,632,613,"2"
565,357,651,659,456,677,562,585,"2"
601,561,661,596,432,621,712,459,"2"
520,673,539,598,670,565,630,683,"2"
545,552,700,631,525,522,500,736,"2"
669,643,533,719,643,632,608,925,"2"
525,532,665,568,771,611,688,733,"2"
583,566,685,657,683,589,693,542,"2"
504,733,568,638,532,645,747,695,"2"
674,423,579,641,337,583,663,582,"2"
687,646,628,533,555,566,581,542,"2"
531,606,740,656,644,559,614,595,"2"
534,734,642,604,609,560,544,619,"2"
632,575,594,709,566,465,699,625,"2"
696,577,552,715,634,433,643,649,"2"
600,705,469,504,679,525,732,589,"2"
546,677,583,627,615,549,590,585,"2"
598,597,690,714,525,557,716,534,"2"
609,585,483,573,685,505,456,477,"2"
651,445,637,754,560,496,717,611,"2"
593,704,589,695,537,524,776,607,"2"
540,552,684,631,467,563,576,507,"2"
703,398,700,433,653,536,528,615,"2"
579,562,450,631,706,694,581,445,"2"
550,634,564,538,730,525,532,644,"2"
467,728,718,719,695,697,676,587,"2"
470,718,622,627,569,611,589,741,"2"
547,544,449,679,579,405,580,721,"2"
644,629,640,532,722,660,683,648,"2"
609,849,661,367,574,490,643,620,"2"
638,510,697,682,663,665,495,589,"2"
594,611,473,520,597,756,948,569,"2"
531,760,565,537,619,558,589,537,"2"
613,498,786,521,470,546,495,491,"2"
549,418,666,392,428,433,551,515,"2"
666,608,627,617,567,599,644,498,"2"
658,545,590,620,457,697,519,598,"2"
649,432,676,554,708,709,628,692,"2"
641,563,650,812,510,512,498,671,"2"
483,621,719,446,639,413,615,702,"2"
614,555,486,626,477,589,549,695,"2"
607,635,639,589,492,485,508,568,"2"
602,602,696,785,575,503,548,609,"2"
593,608,533,614,715,707,550,676,"2"
595,611,535,615,634,627,662,535,"2"
647,523,639,619,705,654,555,415,"2"
636,613,534,613,510,577,561,347,"2"
612,534,519,433,779,508,527,557,"2"
568,466,516,644,583,788,635,571,"2"
473,673,571,569,563,660,688,603,"2"
594,599,534,550,737,511,584,783,"2"
563,589,540,591,693,633,819,534,"2"
570,556,587,678,532,612,706,769,"2"
556,543,655,549,801,769,727,614,"2"
454,709,471,595,533,686,680,581,"2"
500,625,598,661,613,594,450,494,"2"
612,619,592,694,611,673,758,571,"2"
563,410,640,537,568,541,550,537,"2"
514,592,726,483,592,619,516,632,"2"
474,723,668,638,602,554,492,493,"2"
526,761,524,619,789,731,621,531,"2"
610,590,604,726,498,654,601,531,"2"
602,527,670,563,552,546,677,498,"2"
441,576,618,639,705,688,713,569,"2"
684,734,590,714,642,598,725,724,"2"
651,330,662,735,670,539,364,601,"2"
624,742,750,610,381,773,601,685,"2"
637,620,709,536,564,694,303,599,"2"
606,657,710,635,480,454,588,599,"2"
728,344,577,475,729,625,431,509,"2"
516,368,475,458,637,615,634,729,"2"
679,534,626,650,738,590,588,600,"2"
694,493,680,787,536,648,493,532,"2"
571,632,453,521,626,583,715,641,"2"
730,603,608,540,494,554,618,709,"2"
577,670,572,627,818,793,742,818,"2"
539,693,641,472,748,466,668,631,"2"
603,572,665,725,548,569,572,645,"2"
574,532,538,665,603,693,660,727,"2"
591,635,655,533,578,511,507,549,"2"
573,522,570,599,675,555,568,490,"2"
618,496,585,622,596,569,524,647,"2"
479,700,602,460,684,711,647,602,"2"
640,702,628,564,512,555,556,611,"2"
556,417,588,750,608,585,813,509,"2"
639,485,605,488,640,594,761,591,"2"
536,526,614,512,580,485,563,533,"2"
670,616,563,654,655,779,796,633,"2"
621,631,519,321,486,563,636,623,"2"
602,737,559,638,541,604,588,652,"2"
532,541,661,568,623,642,611,594,"2"
548,517,502,616,790,494,627,576,"2"
567,464,480,626,509,557,590,557,"2"
623,463,677,612,637,648,692,435,"2"
604,551,594,531,494,663,543,738,"2"
638,564,662,590,507,532,642,609,"2"
595,653,707,425,746,614,423,528,"2"
499,510,567,441,619,711,488,551,"2"
811,537,598,688,583,664,548,731,"2"
589,587,521,582,608,598,598,627,"2"
679,510,763,452,418,673,527,568,"2"
535,509,634,670,668,624,558,573,"2"
565,572,523,703,516,631,504,600,"2"
499,570,639,663,691,692,477,628,"2"
684,634,707,507,464,590,566,808,"2"
590,555,576,682,667,483,699,833,"2"
562,612,562,541,529,557,534,621,"2"
551,499,457,717,470,645,674,559,"2"
562,642,605,528,528,575,667,472,"2"
687,706,640,596,775,642,613,721,"2"
608,465,563,427,625,477,752,527,"2"
773,582,661,479,701,646,779,653,"2"
588,400,723,421,500,634,585,693,"2"
534,571,708,619,562,637,688,622,"2"
608,696,673,612,689,642,637,542,"2"
571,507,566,587,589,815,577,599,"2"
690,633,469,761,550,676,764,531,"2"
465,793,645,667,599,525,540,603,"2"
492,544,642,451,622,545,638,582,"2"
650,639,546,450,477,583,694,627,"2"
573,569,568,699,514,543,716,670,"2"
592,586,503,563,506,648,482,614,"2"
630,629,544,511,651,508,442,443,"2"
507,514,543,741,643,693,494,618,"2"
694,477,597,695,634,507,654,633,"2"
640,489,531,437,837,687,410,545,"2"
626,444,692,464,418,578,591,623,"2"
644,632,775,599,493,636,712,621,"2"
533,533,803,556,527,540,617,651,"2"
582,449,541,600,567,578,548,674,"2"
600,625,705,493,721,694,514,462,"2"
613,731,562,647,703,423,695,711,"2"
563,680,505,502,509,646,630,669,"2"
618,730,522,561,609,753,619,612,"2"
570,563,766,542,702,677,741,655,"2"
478,667,738,628,762,467,606,652,"2"
502,743,564,475,667,628,670,771,"2"
589,674,614,487,484,547,646,659,"2"
593,614,476,549,741,537,567,655,"2"
616,803,729,634,789,448,645,725,"2"
643,724,555,840,701,420,620,568,"2"
468,650,785,749,723,718,571,696,"2"
518,740,668,581,505,675,709,762,"2"
705,654,570,622,621,646,580,427,"2"
391,724,415,649,499,586,662,607,"2"
545,808,705,750,593,501,521,645,"2"
572,674,701,602,864,606,535,587,"2"
615,691,446,702,632,678,571,690,"2"
601,572,499,701,624,728,635,592,"2"
586,627,562,585,636,638,679,565,"2"
660,654,598,680,659,736,373,513,"2"
586,459,621,503,526,659,709,518,"2"
561,516,740,741,702,621,653,523,"2"
570,574,391,579,649,666,686,692,"2"
586,555,756,619,767,625,541,682,"2"
512,539,512,533,511,549,627,624,"2"
697,690,571,641,616,528,332,607,"2"
657,416,465,652,713,673,513,723,"2"
689,644,835,669,584,725,641,777,"2"
535,497,697,472,585,538,753,664,"2"
506,740,552,681,714,399,424,535,"2"
689,615,581,701,637,628,517,650,"2"
610,557,600,739,606,591,663,642,"2"
792,561,796,614,539,470,608,670,"2"
593,698,496,640,565,473,658,756,"2"
649,642,701,633,596,642,634,470,"2"
695,495,599,689,553,712,641,660,"2"
479,659,561,689,558,710,637,453,"2"
699,659,746,568,616,573,824,657,"2"
497,585,543,584,594,510,607,588,"2"
603,758,491,467,544,524,518,750,"2"
550,582,502,744,680,672,581,717,"2"
705,558,746,480,644,535,568,500,"2"
545,556,604,616,650,594,657,648,"2"
462,526,526,554,699,562,751,560,"2"
586,562,608,643,447,602,659,501,"2"
623,491,690,575,555,656,588,616,"2"
510,679,570,621,453,705,643,667,"2"
463,538,615,711,341,569,561,649,"2"
549,600,736,742,644,507,557,566,"2"
584,464,579,755,502,579,569,574,"2"
552,611,583,686,383,580,728,624,"2"
508,666,531,675,438,515,606,564,"2"
447,562,538,376,570,543,580,476,"2"
732,840,597,615,552,590,536,498,"2"
581,711,732,688,753,581,513,605,"2"
600,488,579,619,483,453,580,421,"2"
569,666,653,660,514,503,579,588,"2"
747,560,729,659,605,607,503,615,"2"
674,493,496,550,540,609,529,645,"2"
653,532,626,622,628,413,589,631,"2"
485,629,542,717,543,812,526,537,"2"
597,650,611,682,508,655,655,709,"2"
662,612,612,605,565,435,675,603,"2"
627,594,779,552,453,609,742,434,"2"
452,571,588,613,629,631,507,531,"2"
654,671,624,580,657,724,609,776,"2"
577,579,643,563,532,693,644,628,"2"
716,625,746,654,530,596,634,665,"2"
644,634,570,662,486,631,563,427,"2"
595,568,631,512,579,780,697,548,"2"
531,515,564,610,655,535,597,527,"2"
790,536,575,737,531,612,663,503,"2"
574,475,486,687,614,732,586,584,"2"
532,710,533,482,754,489,599,534,"2"
635,748,704,625,465,522,529,560,"2"
724,580,701,542,666,649,479,553,"2"
636,640,558,395,622,643,505,495,"2"
505,554,559,646,580,556,415,674,"2"
544,538,762,550,608,680,550,614,"2"
692,829,564,642,476,446,555,674,"2"
546,412,608,266,519,524,720,490,"2"
666,612,717,742,719,668,482,397,"2"
593,456,591,616,454,706,542,640,"2"
824,707,563,502,458,342,766,720,"2"
403,667,584,698,479,567,523,603,"2"
602,793,423,655,593,454,659,407,"2"
705,526,546,642,576,542,562,649,"2"
566,598,531,528,560,839,640,591,"2"
675,707,487,594,500,496,452,573,"2"
621,622,668,467,567,693,575,509,"2"
693,644,629,781,719,556,637,564,"2"
751,655,692,655,610,536,543,771,"2"
572,369,494,527,552,642,581,587,"2"
564,600,546,648,490,512,763,577,"2"
632,709,747,495,587,558,725,565,"2"
602,537,716,592,729,529,575,860,"2"
665,551,459,673,581,608,581,475,"2"
534,691,616,689,739,552,788,619,"2"
579,522,556,551,438,712,581,722,"2"
650,557,492,375,651,675,654,510,"2"
693,658,577,554,628,481,551,678,"2"
586,447,698,558,600,540,541,615,"2"
690,776,680,643,651,513,503,552,"2"
546,593,656,510,540,766,520,671,"2"
593,571,509,543,800,698,604,494,"2"
524,384,505,545,631,537,660,557,"2"
598,746,678,705,552,599,761,774,"2"
660,805,633,505,712,442,597,741,"2"
626,750,710,726,590,607,463,815,"2"
526,526,523,468,569,658,494,526,"2"
421,481,562,496,597,597,711,559,"2"
456,612,547,710,705,419,746,765,"2"
815,600,620,702,506,878,544,583,"2"
449,563,678,675,553,451,704,626,"2"
548,481,451,664,732,482,516,603,"2"
604,677,606,627,729,644,654,600,"2"
530,561,605,724,599,545,707,688,"2"
599,542,543,699,603,553,657,672,"2"
525,761,555,739,639,645,725,531,"2"
657,716,623,683,464,700,641,388,"2"
568,599,592,743,587,639,683,543,"2"
604,465,527,679,421,728,671,603,"2"
714,618,569,541,503,647,626,612,"2"
641,824,710,529,529,767,695,471,"2"
435,482,654,663,740,796,649,653,"2"
449,565,836,596,541,626,439,743,"2"
615,612,744,613,616,864,585,606,"2"
548,461,636,673,501,578,575,631,"2"
666,477,621,485,606,802,612,588,"2"
640,600,630,746,664,522,493,476,"2"
549,656,473,586,458,537,567,436,"2"
604,641,342,529,621,509,617,576,"2"
625,568,777,682,539,541,704,605,"2"
497,561,593,671,619,565,509,635,"2"
535,546,720,520,693,384,558,553,"2"
783,442,622,753,505,557,514,659,"2"
538,614,743,504,525,658,339,613,"2"
678,723,518,601,572,574,729,778,"2"
701,442,738,593,527,766,635,456,"2"
511,577,552,576,489,753,580,690,"2"
601,531,578,426,455,666,567,656,"2"
631,541,624,451,472,680,548,388,"2"
718,694,676,555,517,581,654,678,"2"
566,592,628,550,487,666,658,600,"2"
599,672,685,539,618,694,648,778,"2"
511,484,579,707,629,438,616,468,"2"
650,578,558,458,732,668,783,518,"2"
665,696,697,585,596,563,631,540,"2"
665,736,744,694,541,548,481,800,"2"
478,425,545,641,693,617,612,446,"2"
541,662,688,634,767,721,340,571,"2"
597,621,588,566,623,580,505,723,"2"
589,607,566,669,505,714,657,701,"2"
594,567,598,738,487,610,610,613,"2"
747,456,715,727,492,602,636,611,"2"
524,699,572,539,560,732,574,571,"2"
561,602,509,557,472,654,668,413,"2"
516,511,705,560,400,565,578,486,"2"
651,536,521,598,858,661,467,716,"2"
559,620,647,609,593,391,689,549,"2"
821,597,752,489,495,638,698,576,"2"
724,550,705,577,595,726,654,664,"2"
568,755,544,614,561,579,658,444,"2"
631,591,631,638,566,547,377,546,"2"
532,467,614,631,680,506,363,502,"2"
527,590,538,567,587,715,513,518,"2"
603,517,568,637,728,614,510,528,"2"
846,603,687,724,520,599,572,658,"2"
614,505,492,615,679,530,670,315,"2"
542,635,735,538,449,449,567,669,"2"
687,465,595,687,508,609,724,535,"2"
542,595,605,555,678,687,705,515,"2"
654,513,679,641,571,487,490,623,"2"
668,658,632,487,480,628,449,630,"2"
642,736,631,610,582,610,574,593,"2"
658,698,807,612,644,551,665,508,"2"
624,648,446,515,563,495,586,532,"2"
482,680,532,684,478,612,516,569,"2"
626,514,567,660,448,499,634,389,"2"
460,567,561,574,747,546,521,558,"2"
576,617,537,583,534,435,515,658,"2"
614,803,615,412,468,538,666,604,"2"
696,621,581,484,535,573,548,593,"2"
503,696,688,693,581,588,751,619,"2"
660,538,587,590,547,631,648,424,"2"
606,526,617,622,563,531,625,602,"2"
628,614,739,570,618,667,493,793,"2"
467,647,665,664,783,534,664,616,"2"
484,583,536,561,471,502,365,502,"2"
712,562,558,622,574,578,538,701,"2"
573,562,558,749,707,638,722,616,"2"
743,458,475,508,634,429,637,507,"2"
677,541,588,521,638,691,652,609,"2"
610,797,431,668,440,518,556,462,"2"
577,724,576,594,589,602,621,535,"2"
580,629,539,655,460,469,595,636,"2"
533,622,569,630,503,540,647,549,"2"
662,649,711,671,542,663,805,638,"2"
597,498,645,620,480,401,636,585,"2"
553,402,475,640,665,628,645,715,"2"
456,695,550,625,661,527,602,586,"2"
621,552,548,519,551,631,564,718,"2"
508,568,524,552,672,526,595,568,"2"
602,732,684,617,674,553,597,455,"2"
575,528,566,579,520,496,452,674,"2"
703,639,683,562,578,756,522,591,"2"
705,537,452,666,386,831,601,826,"2"
690,582,511,596,487,683,564,516,"2"
688,653,545,517,713,566,862,697,"2"
607,690,659,769,612,563,662,652,"2"
485,471,574,600,351,650,794,746,"2"
616,415,524,576,629,543,590,689,"2"
735,656,670,486,724,727,830,601,"2"
630,674,683,705,653,598,650,586,"2"
736,570,566,616,660,516,573,590,"2"
551,641,610,499,642,718,660,675,"2"
539,705,509,611,329,553,691,697,"2"
626,581,380,540,611,424,648,515,"2"
665,663,676,638,543,667,462,497,"2"
608,455,722,567,450,623,581,651,"2"
586,632,666,554,552,655,573,576,"2"
577,549,525,557,702,480,555,585,"2"
682,580,657,593,503,621,603,553,"2"
632,567,544,461,604,652,545,711,"2"
528,513,551,727,500,659,613,444,"2"
461,646,727,511,500,685,645,654,"2"
722,531,386,697,696,613,553,492,"2"
627,476,608,712,574,540,582,693,"2"
433,590,610,675,641,400,787,661,"2"
774,673,537,352,511,651,594,505,"2"
632,636,658,569,694,521,549,641,"2"
548,716,610,613,570,588,654,614,"2"
688,588,577,480,658,629,648,657,"2"
663,534,672,441,530,391,583,571,"2"
585,575,648,415,689,643,523,549,"2"
548,588,513,649,417,475,579,477,"2"
619,606,508,457,533,704,664,473,"2"
623,699,841,658,677,771,583,636,"2"
522,606,491,543,543,659,598,690,"2"
625,634,552,635,509,836,508,656,"2"
614,651,598,605,519,555,585,551,"2"
582,719,503,809,436,625,497,697,"2"
660,566,682,622,675,608,532,622,"2"
688,737,692,709,754,726,616,496,"2"
671,743,790,624,678,794,569,573,"2"
488,570,595,542,630,672,543,445,"2"
655,613,684,615,592,631,760,628,"2"
547,794,665,667,587,663,745,523,"2"
585,516,657,584,655,807,454,671,"2"
768,463,669,663,805,550,642,595,"2"
700,514,543,403,860,598,512,448,"2"
717,692,554,723,679,529,591,576,"2"
735,582,722,532,498,515,626,593,"2"
613,629,527,500,497,556,514,574,"2"
465,644,518,529,499,726,542,605,"2"
633,461,771,547,409,539,539,539,"2"
770,668,610,599,581,666,589,675,"2"
670,552,546,564,634,689,621,644,"2"
401,536,360,376,633,595,616,438,"2"
624,541,507,769,582,614,625,662,"2"
746,681,651,667,665,576,686,754,"2"
652,641,537,520,533,535,615,555,"2"
532,434,495,512,451,737,750,764,"2"
517,749,745,492,484,596,644,561,"2"
597,572,729,670,707,440,797,716,"2"
706,537,655,630,642,712,715,586,"2"
559,505,575,781,645,519,546,573,"2"
687,576,614,637,851,479,580,521,"2"
591,629,729,560,554,478,639,472,"2"
643,606,604,582,545,518,644,736,"2"
577,575,668,623,608,507,666,526,"2"
423,518,718,436,777,790,461,570,"2"
607,559,533,545,616,436,683,562,"2"
475,530,607,712,529,749,666,570,"2"
611,464,668,670,745,482,577,658,"2"
633,571,608,657,570,653,576,674,"2"
641,472,561,450,597,533,616,568,"2"
540,557,310,535,577,808,625,628,"2"
600,773,343,584,594,692,723,592,"2"
624,774,660,582,681,696,721,592,"2"
657,601,586,588,681,652,620,472,"2"
701,678,682,657,671,623,650,686,"2"
778,419,582,704,697,665,621,598,"2"
563,642,474,541,680,688,467,570,"2"
605,671,617,590,620,499,639,830,"2"
575,716,535,646,590,715,716,667,"2"
663,663,828,619,724,467,739,385,"2"
499,662,726,409,485,473,650,642,"2"
632,606,751,596,683,711,584,805,"2"
654,483,648,580,609,503,589,640,"2"
530,666,607,589,729,575,620,525,"2"
785,726,572,628,592,574,666,486,"2"
500,627,557,532,592,696,756,464,"2"
538,731,669,635,636,440,613,610,"2"
672,560,646,612,612,618,668,652,"2"
526,478,587,669,541,839,650,525,"2"
756,603,620,596,502,508,547,604,"2"
611,755,636,379,546,470,714,619,"2"
566,713,567,654,560,437,633,655,"2"
616,635,512,502,646,515,632,408,"2"
563,656,597,522,559,429,576,420,"2"
419,514,520,753,626,574,554,552,"2"
720,496,606,728,668,633,478,662,"2"
503,496,530,581,745,592,560,609,"2"
701,550,789,693,448,605,524,521,"2"
540,484,636,624,635,551,556,711,"2"
679,500,540,458,530,655,609,523,"2"
449,625,359,586,636,723,556,701,"2"
594,660,620,596,675,687,605,587,"2"
654,686,454,670,509,692,729,631,"2"
506,601,502,548,500,465,654,680,"2"
656,713,566,614,629,662,565,494,"2"
526,482,468,564,747,798,720,377,"2"
676,605,706,624,547,772,688,602,"2"
662,484,557,485,651,570,613,541,"2"
557,592,542,580,786,666,705,561,"2"
552,718,570,534,580,554,560,543,"2"
671,726,500,705,657,629,660,499,"2"
833,549,562,676,499,565,532,552,"2"
570,614,438,592,526,596,728,511,"2"
598,655,582,708,678,627,511,524,"2"
643,545,603,536,553,778,584,752,"2"
426,638,694,616,569,674,437,651,"2"
674,590,582,585,550,533,526,710,"2"
463,527,610,770,465,503,538,590,"2"
571,641,508,517,641,642,800,576,"2"
658,532,677,558,745,651,616,448,"2"
540,532,635,699,501,575,558,608,"2"
393,639,555,549,684,613,519,776,"2"
752,633,409,571,458,709,571,675,"2"
667,560,417,453,622,506,607,643,"2"
663,538,472,475,632,388,551,558,"2"
584,623,808,530,475,651,697,638,"2"
532,565,605,463,593,576,594,551,"2"
607,669,726,603,462,465,547,682,"2"
507,602,638,530,688,562,562,593,"2"
560,706,677,683,531,556,622,517,"2"
621,505,577,612,575,653,521,648,"2"
499,647,644,595,425,636,692,589,"2"
