"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","binaryClass"
1.328876,0.578552,1.090636,1.084989,1.099622,-0.461117,-1.109115,-0.515432,1.543419,0.247954,0.175371,-0.344845,-0.985337,-1.429177,-0.405316,-0.793486,-1.546786,-0.078716,1.316898,1.724989,-0.57336,-1.237057,-0.525489,0.425224,-0.573111,0.111112,-0.927252,1.02212,1.751973,-1.382326,0.690175,1.553801,-0.758475,-1.261644,0.157791,-0.267236,-0.735477,1.659862,-1.177275,0.236522,-1.276478,1.301728,1.311799,-0.985703,0.327845,-0.805576,0.664071,-1.197984,-0.459034,0.637953,0.858628,-1.298816,-0.214242,0.038165,1.369451,0.891121,-0.929541,-1.334056,0.332489,-0.131454,0.711736,1.207901,-1.081343,-0.978293,0.329093,-0.69521,0.996225,0.589181,1.593873,0.177203,-1.10638,-0.913317,-1.249845,-0.331935,-1.490807,1.746667,0.152868,0.988681,0.352856,-0.371768,-1.428572,0.805531,-1.359915,1.623631,0.773044,0.064807,0.0168,-1.279176,1.39035,-1.44017,1.597771,1.30534,-0.356125,0.647044,0.77362,1.746683,-0.515856,0.277092,0.618649,1.317395,P
-1.150358,-1.206624,-0.871885,0.163587,-0.94815,0.210364,1.309945,-1.625176,0.382527,0.103167,1.585571,-0.675505,1.641034,-1.572288,-1.593696,0.660471,-0.732969,-0.217749,1.439745,1.789903,1.572662,1.498783,-0.642831,0.46693,0.787881,0.667237,0.466064,0.278824,0.133101,-1.347035,1.160963,-0.806863,0.629736,-0.655996,1.098404,1.184464,1.229151,1.652658,-2.072599,-0.979794,1.170135,-1.657167,-1.065367,-1.654263,-0.719197,0.256265,0.020516,-0.130829,-1.099029,1.012609,0.339952,-0.330003,-0.177426,0.613313,-1.346969,2.140603,1.104827,0.457616,-0.873839,1.429215,-1.695867,-0.969638,-1.71217,-1.072325,1.059359,0.749769,-0.001597,-0.46444,-0.182492,1.158652,-1.031843,1.684054,-1.074602,-0.732355,1.647259,-0.906489,-0.726088,-1.432896,0.96181,1.538538,-0.663922,0.907421,1.417214,-0.310797,-0.319835,1.001912,-0.677688,0.49759,1.640831,-0.626387,-0.862892,0.613752,1.678289,-1.253705,0.598597,0.34698,0.664099,1.764551,1.074838,-0.074701,P
-0.834627,-0.989839,-0.487201,1.630324,-0.946457,0.638883,0.455553,1.979982,-0.961796,-1.164908,1.409155,-0.201356,-1.662504,0.026845,-1.728333,-1.776235,1.592902,0.894078,0.04349,0.876932,-0.045494,-1.603784,-0.306251,1.445463,1.454136,-1.530682,0.267203,-0.139267,-1.066172,0.442117,1.231581,-1.459411,-0.489122,0.582776,0.730311,0.993379,-0.428197,-0.329378,-1.634142,1.207863,0.285975,-1.235052,-1.919265,-1.254332,0.099303,-1.153883,-1.349101,0.965738,-0.611463,-0.857655,-0.271323,1.490942,0.101838,-0.298766,1.125035,-0.782244,-0.969764,-0.982135,-1.647534,1.160025,-1.057225,1.213613,0.800565,-0.516635,0.498514,1.270361,-0.973478,0.834066,-1.399413,-1.703357,1.039183,-0.357445,0.198872,-0.893919,0.901371,-1.537803,0.087824,1.051942,-0.915792,-0.79265,0.691939,1.570437,1.662691,0.320376,0.129504,1.048669,-0.148816,-0.918865,1.396554,1.462112,-0.401174,-0.776797,0.6533,0.586972,0.017548,0.285932,1.59998,1.859966,-1.026787,1.619529,N
-0.225236,0.070128,-0.138992,0.172644,-0.571355,-1.41698,0.313336,-1.663247,0.965094,-1.462421,-1.231674,0.32168,0.517227,1.32173,0.975248,-1.304617,1.411535,0.33783,-1.451423,-0.214558,1.061651,1.506096,0.727427,1.187572,-0.679598,1.228679,-1.689758,1.168892,-1.325443,-0.481178,-1.348532,-0.821348,0.101073,-0.499598,1.703433,0.887632,1.317067,-1.3361,0.333234,-1.494878,-0.319602,0.680387,1.111099,-1.088391,-1.319603,1.160038,1.126808,-1.781857,-0.766179,-0.847924,0.023784,0.209256,1.470286,0.481693,0.284435,0.727104,-0.871789,-1.354379,0.292976,1.118502,-1.733314,-0.017469,-0.226512,0.817318,-0.934431,0.563796,1.362844,1.127892,-1.560804,1.570619,0.601791,0.260865,0.059096,-1.507773,1.337536,-0.98333,0.029896,1.262709,1.325634,1.347742,-0.228461,1.100063,-1.041938,0.537066,-0.801701,0.328172,1.099802,0.541552,-1.426693,-0.742376,1.158306,-1.186188,1.684776,0.236646,1.571852,-0.262226,0.854477,1.002843,0.373532,-1.270775,N
0.591077,-0.277829,0.416803,0.72246,0.38179,-0.872631,-1.88703,0.408429,1.148205,0.344487,0.053887,0.40526,0.038399,-0.540703,-1.584642,1.231038,0.756977,-1.639629,-0.472873,0.100491,-1.032897,0.169839,1.023983,-0.678856,0.922506,1.241858,1.551495,1.11576,-0.049422,-0.754412,-0.901892,-0.636998,1.332587,0.623054,-0.503233,-0.994998,-1.336354,0.209212,-1.560986,-0.415348,0.726213,1.164194,0.128715,-1.027465,1.034427,0.709921,0.876685,0.16845,0.874259,-0.038098,-0.789935,-1.527759,-0.989752,0.91159,0.637823,-0.32292,-1.372204,1.222085,-0.175416,0.501427,-0.519432,-0.798247,-0.426429,0.869467,1.448265,-0.427708,-0.248126,-0.47363,0.626829,-1.314751,-1.246916,1.228148,1.452362,-0.148068,1.047234,1.511397,0.722481,-0.215211,0.616506,-0.259589,-1.557564,-0.124226,1.225421,0.476736,0.364673,0.366243,0.541596,-1.1172,1.415899,1.045243,-0.800262,0.590286,1.109776,0.790959,0.543318,0.957849,-0.795522,0.070097,-1.260257,0.064949,N
-0.900536,-0.840791,-0.241381,-0.750938,-0.235447,-0.039411,-0.120763,-0.01544,-1.610542,-0.327401,-0.637408,-1.221771,0.937031,-1.624837,-0.125106,0.12692,-0.506717,-0.513402,-0.568744,-1.308296,-1.435289,-1.671718,0.161001,1.480144,0.836809,-0.908118,0.785019,-0.737121,-0.463491,-0.594076,0.981396,1.22721,-0.695017,-0.400571,-1.619142,0.809769,0.133673,-1.596658,-0.471604,1.289273,-0.965579,0.064191,1.194456,-1.234176,-0.638993,0.311531,0.299467,1.568652,1.267601,1.202014,0.319267,1.524862,-0.79906,1.008964,0.423465,0.556336,-1.362537,-0.005381,0.27433,0.67663,-1.208518,-1.197073,0.300903,-0.887875,-1.224403,-0.158291,1.500106,1.2059,0.577845,0.039635,-0.194716,0.570103,-1.063728,0.185404,-1.655643,1.401191,0.750508,-1.6763,-1.39253,1.470001,0.636249,-0.681868,-1.505097,-1.186488,-1.212068,0.023179,-0.611396,1.651843,0.77604,1.712989,-0.309037,1.716586,0.656511,0.59578,-0.976403,0.646063,0.581969,-1.313229,-0.877606,0.396071,P
0.376281,1.060509,1.455053,1.247796,1.407108,-0.934184,-0.99372,0.200464,-1.190041,0.170062,0.860546,1.940163,1.157179,1.222623,-1.435651,0.531103,-1.154846,0.409567,-1.358478,-0.733229,0.252072,0.697203,1.173115,1.127625,-0.781609,-0.736424,-1.188823,-0.395582,-0.583494,1.654047,1.051168,0.543945,-0.282718,0.602356,1.092539,-0.605898,0.998827,-1.420952,0.142724,0.633425,-0.597002,0.467072,1.251557,-0.916236,-0.815188,1.127436,1.164703,0.922132,1.58686,-1.449933,1.516616,-0.146014,-0.455158,1.589261,-0.108739,1.498723,-0.444305,0.423222,1.292148,-1.893909,0.320126,0.497384,-1.572815,-1.292281,0.853998,-0.056187,0.15136,0.589672,0.461899,0.635897,-1.350085,-0.459746,1.480953,0.02014,0.935575,-0.877645,-0.076799,1.046976,0.668407,-0.230895,0.458649,0.402771,-0.180696,0.461085,-1.268574,1.553582,-1.596879,1.530178,-1.39749,-0.22473,-0.960841,-0.517012,-1.390975,-1.302008,-1.552167,-1.589703,0.148124,0.270124,0.814654,-1.248069,P
-0.423145,-0.515936,0.544739,1.422746,0.371042,1.165677,0.885332,-0.095826,1.388666,1.238384,-1.047211,-0.783105,0.25607,1.406364,1.260059,-0.059446,-1.172982,-0.080283,-0.567014,0.371605,-0.805841,-0.701488,-1.176035,-1.075745,-1.104549,0.307847,-0.887364,-1.577715,0.984446,1.624071,1.355765,-1.219779,1.458828,1.652495,0.706084,-0.501613,-0.365388,1.169566,-0.256023,1.115455,-1.473717,0.26692,0.215327,1.341603,1.233904,0.715993,-0.305334,-1.275332,1.082175,-0.954582,0.715184,-0.225239,-1.143543,0.670375,1.104768,-0.592794,0.492141,0.177817,-1.026502,-0.073955,0.942522,1.268197,0.661129,0.987901,-1.28358,-0.196378,1.341555,-0.398802,1.65005,0.863801,1.448582,-0.323977,1.921825,0.819657,-1.096115,0.160668,1.218795,0.983886,-1.461977,1.36176,0.171367,-1.603761,0.40521,-0.362028,0.165452,-0.970475,1.537486,-1.183074,1.104564,0.296598,-1.330233,-1.038716,0.899125,-0.772536,0.462152,-1.567266,-0.554937,0.900411,-0.543302,-1.029142,N
-0.495829,-0.29477,-0.650424,0.941529,-0.236365,0.139341,-0.153639,-0.257583,1.367341,1.21762,0.88101,1.022613,0.776004,1.290987,-1.461777,-1.066961,-1.009776,1.429459,-0.995548,0.365272,-0.865466,0.690939,1.23653,-1.652452,0.850566,0.246882,1.451291,-0.964655,0.170987,-1.627467,0.427934,0.727229,0.594862,-0.683138,-0.027675,0.791842,0.54015,-1.640813,-1.249299,0.909995,1.57048,-0.267484,-0.973129,-0.528495,-0.162013,-1.2111,-0.634017,0.802198,-1.19451,-1.359915,1.025976,-0.509707,-1.810363,0.191659,-1.618352,0.084053,-0.568441,-0.873682,-1.246665,-1.397557,0.846942,0.517034,0.991845,1.746759,-1.224257,0.339436,1.211447,-0.660287,0.74397,-0.999303,-0.114151,0.787995,-1.034577,1.042004,-1.543744,1.09622,-1.392968,1.044632,1.214364,-1.196341,1.56994,0.829629,-0.153325,0.069196,-0.432052,-1.137697,-1.52864,-0.574099,0.54961,-0.683644,-0.457539,-1.317727,-0.043466,-0.498671,0.498843,-0.649281,0.711096,-1.681281,0.172246,0.831719,N
0.428997,-0.491172,0.273232,0.548695,0.112493,-0.792214,-1.216136,-0.222275,-1.73567,-1.387061,-0.43789,0.519614,1.09727,0.627525,1.106607,-0.210319,-1.332149,-1.554004,1.525806,1.485942,-0.291495,0.322023,-0.449919,0.850531,-0.262429,-1.591523,1.048194,-0.192867,-1.389925,0.594261,-0.019277,-1.121675,1.567702,-1.384306,-1.423373,1.496057,1.082999,-0.053725,-0.211488,0.058814,-0.408604,-1.811543,-0.830488,-0.987104,0.261733,-1.510661,-0.931121,-1.407478,1.627447,-1.247365,-0.428026,-1.547662,-1.023314,-1.350046,-0.020334,-0.560766,1.674468,-1.387909,1.442683,1.063638,-0.721377,0.843467,0.193348,-0.63558,-0.404958,1.165012,1.351969,-1.339627,-0.815572,-0.161568,-0.567822,0.424616,-1.123205,-1.631417,0.101335,1.118862,-1.425818,1.05006,0.103435,0.630584,1.093219,1.254447,0.585453,1.306289,1.601713,-0.747073,-0.159583,-0.560855,-1.235092,-1.131931,1.270166,-0.465902,-1.125025,0.385812,-0.751179,0.516798,-1.484517,1.639393,0.825704,1.256427,N
-0.562972,-0.221473,0.43691,0.133342,-0.21811,0.765419,1.346974,-0.231358,0.921166,-0.09276,1.284376,-0.097841,0.725096,-0.497673,-0.114359,-1.520932,-1.37789,0.55477,-1.166321,1.282965,0.628511,1.62351,-0.826733,0.941666,1.512965,-1.009085,1.395909,-0.275185,1.53684,0.647064,-0.081417,0.235763,-1.184155,-0.854734,-1.497599,-0.903763,-0.256367,1.33474,-1.664637,-0.991435,-0.921575,1.314518,1.618396,0.697349,0.593603,-0.579248,-1.456794,1.243229,-1.354519,1.238785,0.800655,-0.645213,-1.599681,-0.001294,1.215218,-0.425528,1.133186,0.775306,0.735991,-0.251079,-1.585042,0.14339,0.65538,1.362125,-1.414066,-1.22313,0.625616,0.531666,-0.880622,-0.067298,-1.48015,-1.413703,0.450345,0.804968,0.361843,0.627961,0.235886,-0.835551,-0.337371,0.875345,-0.738972,0.044865,-0.367098,0.366807,0.591975,0.516217,0.716925,1.207086,-1.325396,-0.376664,-1.027998,1.528528,0.557875,1.745898,-1.866865,0.175431,1.426296,0.244622,0.403325,1.08516,N
-0.63584,-1.289218,-1.115064,1.105378,-1.242027,-0.583737,1.244642,-0.475198,1.260616,-0.849599,-0.422538,-0.815435,-0.987977,0.432193,0.087714,-0.411948,-0.876215,-0.463488,0.434065,-1.374468,1.182716,1.280067,-0.060548,-1.063376,0.450926,-1.5946,-0.799409,-1.508538,0.338124,-1.437116,-0.677822,-0.500119,-0.366387,-0.888514,1.183613,-1.304188,1.033361,0.773351,1.251126,-1.544413,-0.658919,-1.900885,-0.034339,0.746599,-1.473355,-0.883065,-1.335966,0.453904,-0.040325,0.4491,0.940002,0.949229,1.043864,1.226534,1.641083,1.892288,1.455644,-1.56703,0.128826,-1.139429,0.07463,0.625296,1.058963,1.181888,1.129695,-0.315874,-0.816171,1.334763,-0.939348,1.588816,-1.094379,0.864628,-0.157518,0.969043,-0.85173,-1.400365,0.978047,-0.574526,1.061455,1.130225,-0.032609,-0.773186,0.449917,0.272667,0.516808,0.911328,0.571117,-1.624468,0.249038,-0.61122,-0.7789,-0.462853,1.598139,0.001694,1.134173,-1.653885,0.748757,-0.151194,0.160719,-1.468904,N
-0.366965,-0.821444,-1.176867,-1.284689,-0.900226,1.260352,1.208462,-1.41976,-1.118381,1.548348,-1.154175,-0.785206,1.305253,-1.043046,0.735882,1.089675,0.686299,0.002175,-1.461107,-0.170341,-1.183895,-0.094871,1.548911,-1.251159,-0.118971,0.856211,-0.934143,1.355608,-0.554901,1.588966,0.764816,1.021654,0.713381,-1.438645,1.052232,-0.156858,-1.418517,1.017866,-1.125881,-0.240487,-1.475983,-1.895953,1.281364,-0.191811,-1.166487,-0.817726,0.097948,-0.837579,-0.25873,1.126079,0.256125,-1.268875,-1.358446,-1.579006,-0.670738,0.215448,-0.435529,-0.422993,-0.186346,0.662052,-1.118716,-1.537568,-1.131847,-0.163764,1.002402,-1.112945,-0.820466,0.12409,0.259636,-0.832249,-0.202225,-0.073901,0.794848,1.473702,-1.164874,0.330279,-0.949482,1.455388,-0.872869,1.262832,1.914323,-1.297678,-0.659827,-1.179848,-0.001605,1.089892,-1.011473,-0.795415,0.217799,1.05772,1.249002,-1.433669,-1.194732,0.424128,0.711802,-0.036609,-0.076844,0.756286,0.576545,1.638191,P
-1.184876,-1.351568,-0.537827,-0.786942,-0.459586,0.580506,0.295512,-0.868911,-0.765383,1.598136,-0.230395,0.400913,-1.1914,-1.201068,0.528516,-0.859527,1.113472,-0.821976,-1.284411,-0.265941,-0.147877,0.46812,0.704788,-0.012436,1.174786,0.42233,0.557771,0.978278,-0.168799,1.098436,1.181687,-0.386942,-0.955141,0.921865,-0.025134,-0.452182,-0.957196,-0.553982,-1.205283,-1.467664,1.538551,-0.090252,-0.448183,0.935579,-1.700405,-0.458708,-1.069183,-0.683339,-0.88993,0.604798,-1.41775,-1.254861,-0.902196,-0.883295,-0.536959,0.751611,0.470743,-0.628995,1.373978,-0.530892,-1.06104,-1.590175,1.284035,-0.280667,-1.09663,-1.242178,-1.22628,-0.419421,-1.406545,-1.359935,1.627139,-0.151309,-0.947049,-1.784441,-1.749631,-1.419086,0.976073,-0.701534,0.092226,-1.350804,0.64724,1.289106,0.336529,0.060015,0.935025,-0.313685,-1.41967,1.209311,-0.587322,-0.66622,1.194585,-0.843246,0.14594,-0.149441,-0.239248,0.866443,1.615453,0.360534,-0.913659,0.341201,P
-0.527175,-0.17134,0.722145,0.181657,0.168728,1.349327,1.156014,0.020181,1.248266,1.206837,0.780379,0.773088,1.044794,-0.036022,0.391465,1.317646,0.404909,-0.416999,1.549036,-1.557287,-1.130587,0.703669,1.11334,0.955452,-0.251878,-1.22923,0.31775,-1.023002,-0.622878,0.078219,-1.596931,-0.338605,-0.457783,0.002383,-0.841432,-1.271692,0.203318,-0.354199,0.119854,0.144939,1.492939,1.623065,-1.263139,0.241014,1.275477,0.24519,0.781614,0.562231,-0.973367,0.193858,1.15469,-0.922634,1.653598,1.224494,1.081776,-0.185408,0.506526,-0.666471,-0.200907,0.896183,-0.278878,-0.454892,0.770785,-0.127919,0.755867,-1.014204,-0.742099,-0.008569,-0.652637,-0.306488,0.466257,1.749843,-1.289574,-0.715991,0.185528,-1.410162,-1.207499,1.145963,1.117245,0.463217,-0.926496,-0.803635,-0.91935,-0.334436,1.282584,-1.368812,1.723954,0.545843,1.505953,0.404624,1.300099,0.95713,-1.226224,-0.502647,-1.757621,-1.54103,-0.300867,-1.55718,0.204238,-1.075811,N
-0.24819,-0.384105,-0.114341,0.330311,-0.546339,-0.492365,-1.305223,-0.41826,1.683061,-0.252847,-1.26049,1.708137,-0.443463,0.892898,0.99538,-0.599657,-0.527404,0.123108,-1.007524,-0.142614,-1.151082,-1.219464,-1.608433,0.738743,1.2275,-1.086304,-1.576567,0.507866,-1.043862,1.603791,-1.811966,-1.096001,-0.948782,1.321221,0.843589,-1.212706,-1.456448,0.67261,0.498728,-0.913873,0.312062,1.702256,-1.674086,-0.370042,0.047726,-0.047758,1.34305,-0.595414,-0.438396,-0.974566,-0.693289,1.018056,-0.221356,-0.589569,0.436927,0.464889,-1.442863,1.326094,-0.189153,-1.868542,0.088114,-0.670932,-0.012178,0.591753,-1.139342,-1.301549,-1.390879,-0.743529,-0.806524,0.975529,0.959646,0.716904,-0.159822,-0.844862,1.719255,-0.280239,0.085165,-0.960104,0.356812,0.219739,1.414808,0.706606,-1.450122,0.154083,1.381651,0.675484,1.538162,1.052948,-0.958965,-1.670875,0.012688,-0.660024,-0.740981,-1.069471,-0.244632,0.360716,1.091286,1.013651,0.361084,1.321961,N
-1.315255,-0.691721,-0.481188,-0.58263,-0.788711,0.970441,0.117397,0.228712,-1.553279,1.568091,-1.467396,-0.513237,0.474413,-1.654058,-0.738898,0.627744,-0.174378,-0.701302,0.056338,-0.038883,-1.087538,-1.059353,0.815534,1.213019,-0.306666,-0.544862,1.060029,1.010798,-0.796738,-1.298631,-0.905678,-1.405,1.050087,-0.144858,0.333666,0.762262,1.03464,1.672427,0.894574,-0.37552,-1.257525,0.405269,0.125465,-0.122314,-0.106925,1.561006,1.50883,0.741244,0.125257,1.501988,0.792113,-1.328814,-0.141718,0.667488,1.06183,-0.292273,1.033731,-0.645029,0.502829,-1.406291,0.328166,-1.161271,-0.250622,-1.595796,-0.85666,0.004272,0.074556,-1.071544,-1.355202,0.980603,-0.511943,0.018916,-0.482288,0.767689,-1.459762,-0.561527,1.698707,-0.567747,1.414343,-0.980918,0.203742,1.306733,0.167345,0.672221,0.26255,-0.387481,0.40312,-0.559242,0.895221,0.123219,-1.641448,0.822864,1.060962,0.802809,-0.727277,-1.648631,-0.033873,-0.673785,-0.831917,1.093123,P
-0.997823,-0.673917,-0.470164,-1.635206,-0.550623,-0.780204,-1.520843,-0.628651,-0.700847,0.215588,-0.343086,-1.366394,-1.518261,1.365339,-1.21353,-1.586112,-1.118537,1.187458,-1.072422,1.236482,-0.832795,-1.727435,-1.173118,0.612151,-1.50536,0.57204,0.349363,0.309267,-0.759333,-1.02477,0.607887,1.174757,1.668054,0.063415,-1.038707,-1.143908,0.099424,-1.648541,0.297945,-0.027387,-0.333282,-1.792334,0.762292,-0.743827,-1.495822,-0.334231,1.032292,-1.533305,-0.419658,-1.492658,-1.25083,0.976128,1.255497,0.11407,1.334744,1.400899,1.246448,0.145991,0.854071,-0.447716,1.308996,-0.658391,0.057551,-1.468228,-1.5543,-1.332542,-0.226356,1.410623,-0.384889,1.02787,0.960525,-1.309965,0.051121,-0.0988,0.618094,0.258024,0.943168,1.091691,0.178971,0.261932,-0.086233,1.724709,-0.672293,-0.477292,1.469913,1.107724,1.121944,-0.169684,-0.169961,-0.897726,-1.538419,-1.405217,0.782494,-1.000709,-0.807231,1.340565,-0.879191,-1.17255,-0.477849,-0.163142,P
-0.489548,0.2977,-0.54352,0.289025,-0.425755,0.189832,-0.299803,1.34062,-0.037608,0.899837,0.643104,0.221952,-0.716263,0.965182,0.006019,0.162975,-1.215079,-1.253918,0.193033,-0.537152,1.561303,0.245699,-0.070196,1.648574,1.314197,0.34045,0.372375,1.322694,-0.278026,1.212498,0.917066,-1.382957,-0.008571,1.833618,1.291784,1.231309,0.370056,1.605833,1.287042,0.051294,-0.103262,-0.861682,-1.082522,-1.024298,-1.615699,0.657907,-1.127871,0.860409,-0.725998,1.579919,0.195142,-1.041189,0.778115,1.143296,1.584775,-0.210136,0.141609,-0.137451,-1.347143,-0.84393,-0.37775,1.238434,-1.314596,1.751013,0.380206,0.03394,1.424894,0.480702,1.315658,1.538235,-1.223602,0.940424,0.632975,0.417374,-1.542577,0.90342,0.457289,0.590801,-1.602928,-1.703078,1.673985,-0.758168,1.791616,-0.743392,0.519008,1.334778,-0.041453,-1.341608,0.300837,0.77215,-1.483043,0.875255,0.438243,-1.577222,-0.788308,0.535074,0.868616,-0.56248,0.318415,0.550173,N
-1.060858,-1.382077,-1.629462,-1.519674,-0.96991,0.220939,0.526268,-0.047988,-1.676262,-0.470591,1.115543,-1.653402,-0.833576,1.07383,-0.090041,-0.072883,-0.961357,-1.572113,0.2385,1.688545,-1.040087,-0.601985,1.285182,1.251949,0.582711,0.584151,0.386049,-0.608696,-1.406563,1.262642,-0.774129,1.207796,-1.581113,-0.180373,-1.508745,-1.216237,-1.639551,-0.09383,0.313282,-0.23152,1.821583,0.851729,-1.016472,1.880033,-0.468264,-0.130654,-0.902143,1.513443,1.127089,-1.352931,-0.695065,0.464918,0.290285,-0.914684,0.07607,-0.956933,-1.490544,-1.320036,-1.744033,0.866922,-1.423974,-0.258057,1.291579,-0.136758,-1.20763,-1.139805,1.5396,0.265326,0.323439,-1.744814,0.423265,-0.150222,-0.252188,0.493312,-0.414421,0.602663,1.356141,-0.108139,-0.450249,-1.692754,-0.661407,-1.064666,1.211384,1.510042,-0.419111,-1.274328,1.705291,1.474217,0.025885,-1.109963,-1.183348,-0.631889,-0.233007,0.44393,0.878532,-0.372516,-0.634369,-0.208102,-0.095707,1.159062,P
1.165306,1.483807,-1.597126,-1.496091,-1.297536,-0.552031,0.267001,-0.899588,-0.579288,-0.699737,1.072764,0.787554,-1.616945,1.337136,-1.348673,-0.919769,0.863086,-1.594634,0.469588,-1.272175,-1.279828,1.491129,1.29706,-1.185918,-0.300191,1.439376,-0.402479,1.271876,1.259464,-0.53192,0.105024,1.623662,1.435058,1.025558,-0.980154,1.317667,0.223545,-0.002728,-1.514983,-0.897447,0.525529,1.718041,0.332241,0.708025,-0.797502,-0.510178,0.431266,-0.779529,-1.079172,0.922556,1.166497,1.14161,-1.731933,0.156594,0.959822,-0.402935,-0.888334,-0.829937,0.313422,0.88539,0.55427,1.183098,0.011855,-1.295003,-0.365709,0.262084,-0.463603,0.920039,-1.315941,-1.553893,0.544626,1.317583,0.599007,0.932554,1.575911,-0.23672,1.465613,0.463349,1.5077,-0.375255,-0.228665,0.498348,0.646347,-1.519142,-0.83577,0.673662,-1.096083,1.762954,0.878153,0.654074,1.409828,0.148163,-1.444971,-1.245207,0.051175,1.061191,-1.34183,0.241848,-0.868128,-1.117776,P
0.438377,0.644347,-0.406428,-0.595771,-0.167284,1.054796,1.26567,0.582755,-0.170029,0.222794,-1.77792,-0.423045,0.669879,1.106347,-1.308217,1.554591,-1.074983,-0.60946,1.429721,-0.477731,0.318801,1.521341,-1.079447,-0.863617,0.565036,-0.231359,-1.549551,-0.96261,0.836695,0.976727,0.427508,-0.799154,-1.363802,1.444128,-0.046582,-0.450514,-1.067732,0.959043,-0.52958,-0.574243,-0.631117,0.087523,-0.545821,1.737584,-0.532623,0.398534,-1.11476,-0.389047,-0.78033,-0.446609,-1.461179,1.287131,-0.069889,0.70641,-0.520544,0.393204,-0.011262,-0.825703,-1.20856,1.37748,0.596429,0.054189,1.599247,-0.44136,-0.31464,-0.98539,-1.702889,0.293752,1.664655,-1.685338,-0.817456,-0.302911,-1.081275,-1.400019,-1.049094,-1.46917,0.60176,0.657722,0.344211,1.6251,0.783982,-1.187685,1.685972,0.164787,-0.302866,-0.677331,1.107723,-1.515481,-1.544801,1.721633,-0.479987,0.988941,-1.251383,0.155066,-1.675152,0.218435,-1.605785,0.303625,0.088632,0.547245,P
-0.465574,0.209446,0.762672,-0.302701,0.357128,-1.055384,-0.945553,1.056229,-1.131572,-0.483781,1.14894,1.067229,1.493957,1.099197,0.687605,0.814753,-0.355272,0.095423,0.130444,-1.585674,-0.966447,0.443413,-1.662148,-1.576468,-1.446576,0.836402,0.988334,0.714568,0.628292,1.648176,-0.5254,0.189278,1.273446,1.516197,-0.059502,0.048495,1.347519,0.214906,-1.904844,0.032451,0.305411,-0.420042,-0.605388,-0.876623,1.294639,0.516582,0.669991,-0.120005,-0.019393,-0.498687,1.189168,1.326325,-0.506807,1.573903,0.431464,-0.608477,-1.226279,-0.271349,0.287228,-0.494556,1.634292,1.019087,1.318233,1.488398,-0.210587,0.087817,-0.83805,1.379713,-0.645884,0.104243,0.933852,-0.642228,0.320663,-0.306123,-0.85218,0.866872,-0.276931,0.089095,-0.570587,0.017095,-0.097017,1.403313,-0.637422,1.242702,-1.411915,-1.378042,1.113305,-0.019999,-0.242358,1.282225,1.461829,0.269115,-0.670805,-1.093474,1.275359,1.318315,0.345381,-0.922517,-0.637857,1.436737,N
1.064654,0.461497,0.575838,-0.529682,0.475635,-0.058027,-1.101118,0.53346,-1.665879,-0.903553,0.072004,1.761328,1.067896,1.059358,1.669194,1.559613,0.052272,1.313579,0.516763,-0.899825,1.129274,-0.156119,1.290428,-0.758861,-1.415706,-1.45986,-1.62217,-0.696526,0.84416,0.030677,-1.190143,0.466048,1.660427,0.40198,0.216517,0.570395,0.974893,1.23766,0.809747,1.638813,-1.064139,-1.659263,1.233165,-1.446795,1.667826,1.6515,0.439598,1.250172,0.569482,-1.150187,-0.738485,-1.685741,0.98158,-1.123841,-1.56313,-0.470092,0.994842,1.711588,-0.583716,0.634335,-0.340372,1.52293,0.208264,1.161144,-1.073469,1.767269,0.245716,-0.4937,0.553132,-0.023355,-0.83664,1.677645,-0.770869,-0.269011,-0.09897,-0.356599,0.9745,-0.278566,-1.585093,-0.056956,0.600426,0.321944,-1.435073,-1.021562,0.104336,0.547812,-0.528589,-0.536223,0.544806,-1.371964,0.881997,-0.761372,-1.231759,0.957333,-0.424966,-0.035243,0.974569,0.261023,1.911562,-0.355326,P
