"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","binaryClass"
-1.0428,-0.540969,-0.441803,-0.574719,-0.675479,1.840583,0.889232,1.3342,0.102568,0.748977,-0.780732,1.25911,-1.348949,-0.680379,-0.079713,-0.881639,-0.556598,0.170769,0.358135,-0.103606,0.438156,-1.712442,1.547619,0.525349,0.235876,1.477578,-0.340025,0.849668,0.02889,-0.499103,0.174343,-1.172533,0.14563,-0.659881,-0.581696,-0.920222,1.35445,-1.525552,0.955239,-1.023838,0.839841,-0.459252,-0.68453,0.892758,-1.328535,0.549535,-1.321964,-0.158069,1.36801,1.136751,-0.573424,0.797974,-0.882462,0.291528,1.55881,1.002654,-1.373379,-1.464905,0.637045,0.502726,-1.126971,0.459235,-0.274535,-0.222517,0.34088,-1.581199,-0.863277,0.253078,-1.143069,-0.765152,0.277915,-0.0561,-0.447283,0.580119,-0.789231,-1.487205,0.987006,-1.46622,1.280367,0.778803,-1.295181,-0.020854,-1.186662,-1.564463,0.153637,1.158676,-0.853534,-0.822154,0.886346,0.799222,1.747817,-1.623232,0.776613,1.246735,-1.310367,0.578565,0.671678,0.765184,-0.690796,-1.463692,N
1.551696,0.846458,0.27847,-0.756045,0.279705,-0.341432,-1.026148,0.170113,1.01857,0.140693,1.036079,0.439807,1.046728,0.183085,1.676656,0.154426,1.372292,-1.239476,-0.551641,-1.35185,0.36159,1.46177,-0.319136,0.229058,1.389821,1.551955,-1.365679,-0.215704,0.295425,0.729397,0.76482,-0.4547,-1.421617,-0.929201,-0.198144,-0.782271,-0.902623,0.004231,-1.546487,-0.623009,-1.612738,0.678168,-0.899446,0.597268,1.077685,1.180729,1.16705,1.236133,0.035393,-1.320831,0.381591,1.871321,-1.462886,1.033881,-1.301836,1.11966,0.456424,-0.610253,-0.156984,1.00306,-1.516822,-0.931463,0.720822,-1.149106,-0.307372,-1.545228,-0.880059,1.27518,-1.260423,1.493008,1.713005,0.332213,-0.696414,1.393099,0.3576,0.73895,-1.09236,-0.242969,1.349857,-1.580371,-0.260903,-1.279715,-0.53692,-0.483912,-0.381332,-1.099307,-1.066834,-0.98839,1.159018,-0.268943,-0.621056,-0.767323,0.94996,0.486692,0.710995,0.60074,-0.409601,-0.091816,1.660001,-0.976847,P
0.687228,0.892943,0.10629,-1.006153,-0.145724,-0.475537,0.583194,-1.516213,0.421226,0.476524,0.222392,-1.255112,-0.058843,0.483811,0.398589,0.324727,-0.274858,0.558987,-0.857698,1.249724,1.708503,-1.104418,-0.704974,1.200807,0.016685,-1.143841,-0.656553,1.089014,-1.535259,-1.445364,-1.33016,-1.040292,-0.326704,-0.408791,-0.960389,-0.851947,1.601977,1.01709,1.058069,-0.423516,-0.193981,-1.633084,-0.898394,1.363771,-0.943464,-0.043974,1.746427,0.98939,-0.906976,-0.346359,0.382633,0.913039,1.06967,0.949275,1.180498,-1.561094,1.544297,1.05712,0.435731,-1.312448,1.434862,-1.166422,-0.199956,-0.420344,-1.277737,-0.274589,-1.165157,0.649831,-0.775466,-0.283462,-0.585201,-0.974203,0.234993,1.600797,-0.670177,-1.755966,-0.634578,-1.264258,-1.608883,0.389549,0.818217,-1.378073,0.23612,1.40427,-0.42974,-1.57068,0.691098,1.619012,0.841456,0.530478,-0.753359,-0.258629,1.047434,-0.809107,1.141892,-1.207924,1.242637,-0.741438,-0.150375,0.032463,P
-1.585224,-1.473461,-0.331946,0.077538,-0.413173,-1.221814,-0.939743,-0.89479,-0.337075,-0.794499,-1.127248,0.902231,-1.432795,-0.905364,-0.023364,0.361221,0.34415,0.584812,-0.348178,-1.618711,0.279706,-0.849782,0.326651,0.121785,1.0304,1.167201,-0.330497,0.515588,-0.817021,-0.250742,0.59365,1.616851,-1.690047,-0.966391,0.525023,1.579298,-1.490741,-0.838314,1.359102,0.657069,-0.950779,1.27347,-0.278268,-0.335238,0.620107,0.103173,1.346507,0.685189,-0.520875,0.361131,1.603585,-1.577017,-1.521106,-0.635989,-0.832976,-0.111673,-0.571522,1.273228,1.583959,-0.886447,-0.045861,-0.883553,-1.581456,1.102313,-1.205353,-0.859723,1.210975,1.760973,-1.474135,0.286481,-0.074482,1.604593,1.218007,-1.652633,0.947521,0.862459,0.642362,-0.676468,-0.677291,-0.686957,1.498046,0.222121,-1.686932,-0.141644,-0.090729,0.233953,0.778223,-0.513097,0.297326,-0.469382,1.471419,1.334308,-0.209592,0.408134,-1.274805,1.186897,-0.870323,-1.332119,-1.409569,-1.069228,P
-0.31157,0.185768,-0.947031,-1.503184,-0.813717,-1.052069,-1.159629,1.669279,0.275586,-1.228389,-0.692779,1.118778,0.538864,-0.460034,0.924051,0.59533,-1.544196,-0.407003,-0.980958,-0.782389,-1.239688,0.730188,-0.127433,0.874678,-0.70306,-0.406811,-0.270691,0.422831,-1.012842,0.063505,-1.184074,0.364501,-0.635922,1.447441,-0.83095,-1.400723,-1.596128,-0.702588,-0.990636,-0.077738,0.938102,1.611987,-1.204326,-1.02185,1.477861,0.10155,-0.597114,0.23634,0.733489,1.316649,-0.019267,-0.423922,-0.779267,-1.693261,1.37903,0.004409,-0.826621,0.590721,-0.37828,-0.588488,-0.880707,-1.035392,1.389166,-0.434786,-0.184958,-0.410739,-0.318249,-0.079967,-1.130634,-0.719583,-0.09422,0.159084,-0.707392,1.208102,-0.451047,-1.726718,-0.999642,1.20268,0.580582,0.431686,1.18486,0.197831,0.496423,0.842235,0.720563,1.320276,0.545214,1.207232,1.253708,-0.740691,-1.49781,0.20098,-0.496458,1.755315,-0.761711,-1.648409,0.306994,-0.450044,1.827605,-0.87995,N
0.513915,1.469296,2.105293,1.133187,1.622562,0.867852,0.731645,1.367572,-1.258624,-0.17456,-1.311169,-0.080263,0.712456,1.177287,-0.270109,-0.140033,0.268881,-1.768442,0.125175,-0.248785,-1.178891,-0.893649,0.113765,1.540503,0.084664,1.352868,1.140272,0.798602,0.540084,-1.608381,-1.436943,0.700391,0.553734,-1.356168,0.437084,1.23936,-1.316065,1.266156,0.605845,1.630544,1.046346,0.529349,1.683693,0.978578,-1.183623,0.908996,0.81867,-0.396347,-0.463711,-0.382992,-1.188603,0.432775,-1.289144,0.494961,-0.069581,0.539762,-1.086914,0.607623,-0.127895,1.256051,1.02194,1.125099,-1.469327,-1.33899,-1.434082,-1.273073,-1.521892,-0.684955,0.932814,0.684249,-1.158246,-0.758592,-1.696374,-0.228212,0.715956,1.195039,0.739379,-1.523585,-1.452705,1.446871,-1.374866,-0.68527,-0.544325,-0.393793,0.368803,-1.219193,1.678289,-1.543915,1.719594,0.839892,1.384925,-0.186106,-1.27492,0.46001,0.964458,-0.702059,0.835004,0.455617,-1.236241,1.250405,P
-0.425207,0.01275,-0.703723,-0.688744,-0.516193,-1.636571,-1.492536,-0.801399,0.601339,-1.301864,1.505318,-1.150725,1.61074,-0.378689,-0.696912,-0.150865,-0.306508,-0.416736,-0.432162,1.41894,-1.457258,-1.230661,-0.279294,-0.939832,-1.3237,-1.032417,0.468431,-1.610405,-0.310408,0.13362,-0.664454,1.636966,1.01271,0.73963,-0.200234,0.982468,0.616615,1.086609,1.513482,0.37795,0.163329,-0.47844,-1.013554,1.255723,1.59692,1.617353,1.25419,-0.956757,-1.067597,0.377335,-1.548096,0.753215,0.563538,-1.563383,-0.402926,-1.095815,0.667708,0.50963,-0.332516,1.294926,-1.285537,0.286843,1.620263,-1.485386,-0.167917,-1.388313,-0.575311,0.545864,-1.455382,1.072468,1.072521,-0.518432,-1.542616,0.038462,-0.663122,-1.724922,-1.345675,0.202179,0.403742,0.548389,1.257642,-0.497756,-0.679595,1.032979,-0.379476,0.906935,0.022971,0.935933,0.037391,0.551495,0.368616,-0.791289,0.941845,0.035117,-0.759662,0.430018,-1.685146,-1.783195,-0.771978,0.082836,N
-0.898193,-0.110509,-0.210658,0.963468,-0.666164,2.276136,1.466185,1.031135,-0.213649,0.761432,0.890089,0.752877,1.015893,1.454245,0.23195,0.257879,0.458104,1.208905,0.683604,-0.654177,1.108895,0.281661,-1.171139,0.370857,1.524924,-0.85058,-0.713331,-1.086822,0.895335,-0.501056,0.08445,-1.270805,0.659579,-0.332268,-1.680937,-0.948941,1.252022,-0.588672,-0.670931,1.554243,-1.644577,-1.125209,0.917203,-0.047276,0.602018,1.525809,0.67359,-1.539634,-0.788239,-0.964562,-0.75278,-0.02204,-0.941177,-0.780707,0.561827,-1.116437,0.979657,-1.473846,-1.175136,-0.541055,1.07285,1.303485,-0.43243,-0.041262,1.251865,1.404009,0.855085,1.261455,0.047734,-0.336683,0.038395,1.33186,0.263886,-1.40756,1.067591,-0.799386,0.8433,1.508362,1.127436,-0.144957,1.285522,0.959353,-0.583032,1.33269,-0.437529,-1.040952,0.807155,-1.639661,1.64445,-0.271778,1.298267,-1.571497,-0.352384,-0.493548,-0.715242,1.541667,1.054304,-0.008964,-1.132391,0.75138,N
0.55228,1.007573,-1.365751,-1.540899,-0.841843,-1.49385,0.290216,-1.420913,1.544741,-1.382923,0.516011,-0.179411,-0.557198,-1.467055,-0.76592,-0.200599,-1.470325,-0.635558,1.142078,0.508039,-0.176522,-1.214712,0.49472,0.144718,0.203142,-0.271662,-0.671182,-0.067836,0.392601,1.506731,0.600481,1.400891,1.563382,-1.153028,-0.632799,-1.396091,-0.323479,-1.279079,-1.000247,-1.628362,-0.564002,-0.5422,-0.52423,-0.476886,-0.485552,0.955244,1.359366,-1.611325,-1.469441,-0.577241,0.179425,0.704409,0.556305,1.814007,-0.255854,0.481355,-0.263691,-0.129011,0.172832,-1.79301,0.458202,-0.437154,-1.364365,-1.006713,-1.614817,-1.075617,-0.018059,0.007751,1.631918,-1.080418,-1.171667,0.180109,-1.267535,0.823673,-1.085522,1.413196,1.556189,-0.348037,-0.305134,-0.263261,1.36769,-0.261892,-0.989899,0.120572,1.316652,-0.589411,0.913781,1.277485,-0.452005,0.30901,-0.773932,-1.336707,-0.094783,-1.294166,1.486536,-0.395925,-0.675546,-0.712245,1.054164,1.285545,P
-0.661289,-1.012131,-1.157172,-1.590144,-0.980571,-1.189729,-1.25779,0.244807,0.197798,-1.392953,-0.718856,-0.92171,-0.147001,1.585224,0.33354,-1.19543,0.44604,-0.542051,-0.41099,-1.61322,-0.203989,1.293795,0.745871,-0.795655,1.497783,-1.618307,1.416767,-0.523865,-1.740139,0.514611,-1.068151,1.620335,0.765952,1.550778,-0.261494,0.346161,-1.246713,-1.413103,0.03778,-0.939778,0.589916,1.433425,-0.510088,0.294726,-1.026974,-1.6125,-0.963405,1.172482,0.4243,-0.067629,-0.859426,-1.572138,-1.459792,-0.793968,0.890814,1.350623,1.495496,-1.032856,-1.690648,-1.077703,-0.226962,1.36477,-0.547848,1.602656,-1.474445,-0.403581,1.308639,-0.769397,1.24251,1.074688,-0.123773,-1.306848,-1.306162,0.208911,0.865602,1.45052,-1.649173,0.253009,0.106904,-0.166485,1.303793,1.538283,1.341746,1.292493,1.620757,0.8016,0.501856,0.606654,1.049282,0.065458,1.337696,1.532089,-1.442281,-0.020231,0.698696,-0.381339,0.486649,1.19264,0.256825,0.805854,N
-0.930763,-1.118883,-0.653233,-0.205696,-0.43967,-0.69127,-1.023798,-1.186312,-1.489352,1.487389,-0.416267,1.021392,0.427936,-1.320126,1.004868,1.690768,0.919885,1.621767,0.256535,0.171327,-0.606612,-0.584819,-1.249632,-1.477987,-0.767331,1.333398,-0.460973,1.678164,1.665067,-1.416293,0.890562,0.266963,0.131485,1.398098,-1.09407,0.129664,-1.129868,0.875472,-0.778135,-1.431933,0.914574,1.309636,0.853039,0.771774,-1.776801,1.400686,-1.669004,-0.718539,-0.883735,-1.225378,0.544519,-0.840379,-0.391256,-0.482711,1.008541,-0.633729,0.24635,0.886481,1.329649,1.54686,-0.961319,0.315694,-1.418057,0.846718,1.174172,0.643327,-0.329196,-1.066929,1.617847,-1.515588,0.494083,0.481648,1.34189,0.392271,-1.45772,-1.084653,-0.033611,-1.040664,-0.29749,0.212319,-1.595229,-0.317779,1.05831,-0.166462,-1.35646,-1.316574,-0.049084,0.931393,-0.771661,1.625174,1.035393,1.4632,-1.186138,-0.866775,-0.859409,-0.799022,0.233244,-1.325483,-1.573881,0.341448,N
0.463234,0.27295,-0.434179,-1.21752,-0.429198,-0.784726,-1.246112,1.160393,-1.250975,0.267207,0.711019,0.45343,-1.152414,-0.357871,1.139577,1.430915,0.220465,0.796054,-0.033221,0.777422,1.665125,-1.235382,0.393898,1.430921,-0.107076,-0.196116,1.770461,-1.040518,-1.341757,1.32492,-1.482843,-1.049532,0.237604,-1.135298,1.334284,0.12149,0.002694,0.093036,0.865699,-0.179793,0.818412,-0.745727,1.637534,0.69602,1.509662,1.033403,0.34441,0.875231,-0.996174,-0.203038,-0.771984,0.638832,1.524085,-1.134775,-0.716892,-0.794679,-0.402066,0.366726,0.545701,-0.139161,0.038842,0.06795,1.645885,1.243593,0.755463,1.217182,0.029484,0.14937,-1.011613,0.215396,-1.174244,-0.52845,-0.444082,-1.047805,-1.433954,1.659085,1.34499,0.058071,0.659494,0.661015,-1.53669,0.627414,-0.318457,1.168001,-1.506063,-1.245995,1.638739,-0.4725,0.080373,1.522906,1.182357,-1.123676,-0.245526,1.791707,-0.572161,0.287189,-0.286616,-0.130001,-1.14897,0.312283,P
-2.118017,-1.547215,-1.020467,1.602679,-0.684101,2.417559,1.616344,0.866576,0.888107,0.898411,1.765812,-0.270589,-0.532004,-0.093864,-1.277809,-0.411989,0.350168,0.447287,0.578471,0.699595,1.032872,1.252451,-1.558113,-1.073053,-1.187678,-0.963143,-0.83029,0.255118,-0.196363,-1.135482,-0.070835,0.776163,1.522675,0.944728,-0.743405,0.095351,1.056002,-0.415347,-1.334754,-1.385731,-0.64725,-1.002805,-1.229423,0.504346,-1.650843,1.745202,1.419497,0.372465,-0.01969,-0.329909,-0.984328,-0.301733,0.303303,1.270604,-0.786981,-1.633252,0.189875,-0.162262,1.629377,0.979496,0.708218,-0.533382,0.012529,0.512236,-0.475665,-1.154159,-1.034379,-1.195842,-0.890508,-0.783242,0.897971,1.301756,1.298008,-1.568623,0.802541,0.29163,-0.488806,0.709483,-1.532525,0.04465,0.295949,1.159624,-1.709836,-1.664298,1.682163,1.332279,0.656725,-1.233564,1.150807,1.29985,0.880546,-0.91868,-0.46413,1.043096,-1.657033,-0.576768,-1.396884,1.409395,-0.339708,1.610682,N
0.205275,0.203685,0.306245,0.44563,0.351921,2.004339,1.345543,0.845765,0.168798,0.30285,1.262997,1.27529,-0.817031,-1.205016,-0.979552,0.521222,-1.127852,-0.474971,1.319287,0.037147,-0.869851,-0.836979,0.644476,-0.410698,0.902549,-0.635413,-1.416766,1.667716,1.033418,1.502915,-0.406472,-1.16074,-0.582087,-0.595832,-1.272107,-1.528312,-1.605758,-0.734128,-1.014332,-0.696642,-0.899071,-0.891182,-0.293729,0.185277,-0.665865,1.24833,-0.093223,-0.25348,0.13592,-0.104351,1.393721,-0.938164,-1.695612,0.653115,-1.104728,1.084588,1.41634,-0.518074,1.05864,-0.466115,-1.094039,-1.463656,-0.477817,-0.200612,0.317705,-0.457459,-0.846756,-0.407757,0.381653,-0.47447,0.940407,-0.003363,1.636769,-1.324518,0.971935,1.52324,-1.547327,1.56062,-1.469701,0.875394,0.581068,-0.359734,1.144335,-0.312475,-0.317886,-0.513749,-1.101686,-0.474114,0.63537,1.762977,-0.878328,-0.273274,0.091779,1.299315,-1.184346,1.102624,-1.677047,-1.575786,-1.679476,0.491975,N
0.383134,0.368903,-1.039124,-1.234298,-0.670095,-0.784243,-1.100103,-0.629949,0.880105,-1.697179,-1.102889,-1.416162,1.41564,-0.17108,0.597774,-1.467583,0.83166,0.187407,-1.007477,0.18957,0.613199,-0.943996,1.430505,0.298208,1.472668,-0.225834,-0.419825,-1.624037,0.754609,1.231568,-1.349455,-0.2329,0.896482,-0.617262,-0.985404,0.229599,0.910154,-1.497146,1.267141,1.149011,1.360568,0.70241,-0.523845,1.449594,-0.585169,-0.720961,-1.324658,1.14234,-1.173747,-1.277196,-1.118983,-0.302386,-1.198272,0.823991,-1.375964,0.918689,-0.792298,-0.574027,-0.821195,-1.018332,-1.062945,1.401007,-0.763212,0.74222,1.001303,-1.138326,-1.294109,-0.07282,-1.230524,-0.176014,1.253327,-0.903977,-0.757136,1.286438,-0.886281,-0.324799,-0.418711,0.923519,-1.529589,1.406018,1.481077,-0.529024,0.106635,-0.249838,-0.893658,0.29641,1.400406,-1.437477,1.128954,-0.447039,-1.454184,-0.772316,0.358303,-0.062602,-1.003809,-1.155939,-0.489563,1.484529,0.50529,1.302871,P
0.52748,0.224122,0.20483,-0.232184,0.266957,-1.282567,-1.392679,0.03324,-0.311634,0.984859,1.166922,-0.669396,1.60639,0.61434,-0.588094,-0.752235,1.355706,-0.201505,0.500754,0.908542,0.71923,-0.492795,0.876578,-0.771754,0.837396,0.627099,0.917107,0.276023,-0.48456,0.042695,1.23842,-0.874741,0.907478,0.350527,-0.448198,0.025343,-0.8886,0.728406,0.068834,-0.645452,0.734173,-0.689569,-0.30347,-0.43409,0.454957,-0.188466,-0.125161,-1.356457,0.361405,0.212707,1.001206,-1.436929,0.341027,0.543413,1.478246,0.840285,0.791747,-1.591007,0.632697,0.896354,0.596173,-0.702618,1.188911,-1.86948,-0.82991,-1.055539,1.058461,-0.480584,-0.364488,0.213523,-1.571742,-1.389532,0.083824,0.456149,-0.278106,-0.464972,-0.424363,0.294451,-0.004282,0.659551,-1.240696,1.441541,-1.537918,1.438169,-0.254916,-0.712712,1.539715,-1.333381,-0.527855,-0.338518,-1.285764,-0.325792,0.386994,-0.672134,-0.444692,1.521811,1.380613,0.895682,-1.466973,0.881742,P
2.312853,1.774418,0.000176,-0.825982,0.800498,1.226732,1.273408,0.229629,0.312945,0.032721,0.254783,0.723747,-0.081439,1.564249,1.134977,0.94194,-0.648647,0.648187,0.842493,1.55639,-0.11567,-0.024729,1.019461,-1.41476,0.640006,0.58844,0.316054,-0.353476,-0.724445,0.03817,-0.873716,-0.335584,0.784158,1.225205,-1.100568,0.390288,-1.105416,-0.402209,0.891778,1.583576,0.590389,-1.553187,1.377231,1.163746,1.260029,-0.800356,0.282728,-1.281992,-1.23087,-1.761696,-0.60538,0.868622,-1.665943,-1.327218,-0.302519,-1.192213,1.530449,-0.598879,1.294746,-1.118233,-0.16843,0.304483,1.553565,-0.707783,-1.046801,-0.160691,0.282856,-1.08876,0.146216,1.205705,1.461035,1.323252,1.150746,-1.236168,0.235726,-0.662574,-0.840726,0.044688,1.490361,-0.185737,-0.701657,-1.635465,-0.116607,-1.150234,-1.332099,-0.809125,0.660982,0.646605,-1.226242,-0.954134,-1.110932,-1.124636,1.368712,-0.104518,1.18103,0.781166,-0.231862,-1.359142,-0.384886,-0.794492,N
1.557928,0.988549,1.115348,1.145099,1.614093,0.928594,1.202891,0.740733,1.742644,-1.128862,1.789853,1.238529,1.171938,-0.602974,0.987276,1.197474,-1.391748,-1.813828,-0.456849,-1.312959,-0.288489,0.157312,-0.821971,-1.261308,-1.136582,-0.772014,-0.926286,0.190159,0.658025,1.079006,-1.102583,-1.523799,-0.324354,-1.491056,0.180234,0.184807,1.056507,1.519094,-1.467724,-1.134282,-0.832662,-0.602169,0.363794,-0.043257,-0.164079,-0.870499,0.31811,-0.829617,-1.232465,-1.703687,-1.625993,-1.399144,-0.886508,-1.640528,-0.697918,0.874836,0.022179,0.492164,-0.970117,1.600994,0.947145,0.586409,-1.159918,0.327734,-1.429364,0.186447,1.631656,-0.651879,0.53532,1.292041,-1.145053,0.687273,0.324017,1.42213,1.010987,1.00397,-0.68835,1.499028,-0.935233,-0.413739,-0.89557,-1.106764,0.379484,0.501395,1.33308,-0.248975,0.248681,0.538889,-0.946139,-0.162139,-0.164736,1.093609,1.69509,-1.302356,1.332411,-1.580469,-1.344153,1.420679,-1.364262,1.526557,P
-0.534378,-0.742621,-0.48683,-0.835243,-0.649978,-0.099518,0.174799,-0.344427,0.149439,-0.278567,0.138911,-0.857181,-0.496225,1.539846,-0.395483,1.206067,1.419077,1.476624,-1.614363,-1.133831,-0.788819,-0.215216,-1.203166,-0.658714,-1.329222,-0.684487,-0.320704,-1.166622,0.491838,-1.427441,0.342579,1.596312,1.267361,-0.709243,0.10699,-1.475535,-1.043895,-0.058634,1.085846,0.12461,0.269184,0.852396,-1.511623,-0.945066,-0.50162,0.831885,1.253424,0.732796,1.255749,1.409515,-0.30149,-1.135506,0.953532,0.246237,0.204037,-0.102586,-0.869638,-0.432439,0.529143,-0.350199,0.057107,1.65108,0.578987,0.359931,-1.123635,0.564575,1.485756,-1.369399,-0.272543,-0.921053,1.286468,-1.64616,-0.83035,0.21373,-1.224283,-0.08923,1.254184,0.721865,-0.836939,-0.260236,-1.311194,0.981666,-1.097239,0.762547,-1.253107,-0.209047,-0.860418,-0.332188,-1.267052,-0.41268,0.30013,0.289073,-0.196186,-1.366862,0.66379,0.69231,0.21371,1.250992,1.203285,-1.272014,N
0.728094,0.093748,-0.431463,-0.544821,-0.527412,-0.545817,-0.149841,0.725371,0.860286,-1.551235,-0.075607,-1.066444,-1.520079,-0.565692,-0.191439,-0.317013,-1.400242,1.564472,-0.03874,-1.182831,-1.63342,0.744967,0.292543,0.9938,0.017965,0.45475,0.418376,-0.536041,1.39981,1.231205,-1.61007,-1.436619,-0.927137,-0.152882,0.77771,1.42116,-1.312782,-1.478058,0.045837,0.156491,-1.486421,-0.379491,-1.028779,-0.21489,-0.985373,0.936383,-0.209677,-1.747283,-0.703416,1.357756,-1.471915,-1.30266,-0.935131,0.200405,1.172946,0.553178,-0.388873,0.129766,-1.229269,1.522297,-0.288168,0.650214,-1.357793,-1.598675,1.841581,0.335361,1.128145,1.623254,-0.334282,-1.518151,-0.48892,-0.040499,0.604325,-1.300009,-0.222832,1.532755,1.64973,0.542698,-0.516052,1.423049,-0.7212,-0.941119,-0.678368,1.101403,-0.870192,-0.73972,-0.930807,-0.457875,-0.198533,-0.628204,0.699682,-1.417141,-0.85623,-0.808799,-1.765129,-1.446441,-0.68805,0.733741,1.483522,0.841314,P
1.11564,1.216683,-0.045861,-0.672169,0.31679,0.206936,1.319189,-0.725859,-0.761979,-0.122571,0.131554,0.21455,0.707,-0.209198,-0.89313,-0.329621,0.891268,-0.012561,0.935225,0.112096,0.817973,-0.545134,1.684312,0.461052,-0.007952,0.876714,0.483812,-0.773653,0.299819,-0.203855,1.622044,-0.197172,0.535621,-0.373255,-0.684031,0.300717,1.455771,-1.410581,-1.517476,0.464001,0.773732,1.180681,-0.215274,1.464115,-0.181737,1.698151,-0.250936,-1.137967,1.785433,0.797892,0.3954,0.455832,1.379242,-1.108563,0.450865,0.422836,1.011131,-0.103908,-0.560293,-1.158309,0.360525,-0.343833,0.756876,0.955308,-0.621957,0.120605,-1.481282,-0.843317,-1.609891,-0.602697,0.6163,0.071887,-0.299635,0.844802,1.643651,1.463161,0.861749,-0.506404,0.218614,0.388963,-0.150648,-1.621567,-0.77449,-1.309037,-1.442576,1.458658,-1.519816,-1.613321,-0.15162,-1.319228,0.307037,0.343695,-1.208733,0.855814,0.0016,-0.082654,-1.493056,1.350028,1.45909,1.659406,P
0.453106,0.946578,-0.534406,-0.837742,-0.498743,-1.201591,-0.976804,-1.513405,-0.139577,-0.763151,1.493727,-0.499962,-1.115792,-0.523347,-0.393172,-1.320662,1.104933,1.198023,-1.460463,0.41075,1.358291,-0.176699,1.245266,0.37633,-1.625482,1.533596,-1.276698,-0.675199,1.165333,-1.409965,1.072224,-0.303465,-0.540325,1.335056,1.684585,-0.91413,-0.9196,-0.106844,-1.331895,0.78866,-0.523275,-0.013261,-1.117906,-0.20651,0.551285,-1.533149,0.062657,-1.573218,-1.674202,-1.541052,-1.65621,0.513604,-0.759025,-0.108797,0.955214,-1.214087,-0.926145,-0.53466,1.161328,1.569569,-0.647511,-0.757115,-0.627304,-1.649888,-0.397553,-1.447802,0.18233,-0.783764,-1.281125,-0.626497,-1.590582,1.141977,-1.496617,-0.971982,1.267023,-1.770391,-0.730062,-0.939124,0.276319,-1.067949,1.32106,0.422664,1.430033,-0.575845,1.327429,1.153652,0.798019,1.577536,1.464992,0.99616,0.745026,0.337697,0.274238,-0.418316,0.429118,-0.577867,1.065187,0.142776,-1.279111,-0.839722,P
-0.229837,0.837527,1.271993,0.456114,0.538913,0.570506,1.560437,1.2552,1.570031,-1.226597,-0.765275,-0.058915,1.107365,1.400604,0.111066,-1.622246,0.274892,0.246665,0.470675,0.574957,-1.285039,-1.423603,-0.967313,0.777051,0.305578,0.806028,1.471148,0.881591,1.520941,0.631234,-0.254475,-1.007841,-0.145475,1.470649,0.286883,1.195464,0.285642,-1.072851,-1.543616,-0.602818,1.258813,-0.183793,0.332036,0.870167,1.149651,0.310572,0.765227,0.474482,-0.801754,0.21719,1.448821,-0.038912,0.882016,-1.192551,1.471117,0.205824,0.491319,1.404491,-0.549045,1.523823,-1.026427,0.57785,-0.644304,-1.190013,1.341093,0.016778,0.727001,1.766389,-0.918609,-0.372645,1.28136,0.593268,-0.841154,-1.454905,-0.377751,-0.980136,-1.079926,0.939832,1.43215,0.652778,-1.366325,1.223626,0.764534,-1.349173,0.299415,0.836018,-0.428993,-1.305679,1.511829,1.224017,0.402067,-0.809568,-0.060056,-1.232555,-1.628504,0.346389,0.492849,-0.587575,0.709464,-0.893257,N
-0.239689,-0.900545,-0.559588,-1.354452,-0.53748,-0.487317,-0.886415,1.599652,0.683319,-0.221393,0.743305,0.56272,-0.640961,-0.978534,-0.108898,-0.921372,-0.158901,1.360817,-0.206786,-1.201676,0.489203,0.566374,0.161813,0.249093,-1.551341,-1.306473,1.00734,-1.663889,-0.021927,-0.428864,0.45145,0.152568,1.008835,-0.346345,-0.875123,-1.145357,1.001161,1.386031,-1.449572,0.806564,-0.426134,-1.385657,-1.033823,0.028159,-1.335062,1.658236,-1.302306,-1.374734,0.416858,0.461387,1.288726,-1.249577,-0.543569,-0.699724,1.279852,-1.442625,-1.048097,0.333545,0.723842,-0.177763,0.307913,-1.100768,1.616843,1.21343,-1.187843,1.679512,1.342172,1.341186,0.167603,-0.721524,1.383003,-0.441315,1.017251,0.837202,-1.50135,1.665212,-0.845878,-0.605895,-0.675247,0.63472,-0.587062,0.183135,1.569138,-0.276862,-1.601544,0.279074,1.444505,1.64815,-0.856643,0.515577,-0.987047,-0.079821,-0.921142,0.580526,1.189248,1.218937,-1.20942,0.823385,1.493923,-1.253191,N
